"","target","gene","avg_log2FC","p_val","p_val_bh"
"3190","GRA59","PPIL1",-0.446084121081826,3.7785090563209e-05,0.00444762003504439
"3191","GRA59","CDKN1C",0.533422127575323,4.17330666073885e-05,0.00466333812527894
"3192","GRA59","RBL1",-0.480400568842258,4.2230155838965e-05,0.00466333812527894
"3193","GRA59","NCR3LG1",-0.544836379686408,4.26959721232509e-05,0.00466333812527894
"3194","GRA59","HBP1",0.407488778574763,4.29192181441602e-05,0.00466333812527894
"3195","GRA59","HSPE1",-0.209137219138275,4.40057870564193e-05,0.00469118295978809
"3196","GRA59","BAZ2B",0.241185777967468,4.69412590633724e-05,0.00491144655014915
"3197","GRA59","EMP3",-0.146009535954625,5.04371454165177e-05,0.00509960926919895
"3198","GRA59","DCTPP1",-0.438320424833764,5.05447998363082e-05,0.00509960926919895
"3199","GRA59","LMNB1",-0.505476559316016,5.44737336527745e-05,0.00533461666356987
"3200","GRA59","SYNCRIP",-0.184246268555343,5.47624365463809e-05,0.00533461666356987
"3201","GRA59","H3F3A",-0.122237666154867,5.58968163987313e-05,0.00535283072292935
"3202","GRA59","NUP50-DT",-0.41824597057656,5.93269727599157e-05,0.00555549415573043
"3203","GRA59","LRP1",0.14587036997501,6.08935266793217e-05,0.00555549415573043
"3204","GRA59","TPM3",-0.18649336072162,6.09629447177499e-05,0.00555549415573043
"3205","GRA59","AGPAT5",-0.53534306713696,6.36961496797161e-05,0.00571243247127612
"3206","GRA59","WDR76",-0.450780620994787,7.35340432917114e-05,0.00639837045588587
"3207","GRA59","NFKB1",-0.26480316110936,7.42405163763908e-05,0.00639837045588587
"3208","GRA59","CDK4",-0.238242153755533,7.56661374452478e-05,0.00639837045588587
"3209","GRA59","CCL2",-0.529087061035302,7.60337174169447e-05,0.00639837045588587
"3210","GRA59","PLP2",-0.341679603928529,7.70069364602193e-05,0.00639837045588587
"3211","GRA59","CMBL",0.444526502356838,7.90093352291353e-05,0.00646960498615383
"3212","GRA59","KPNB1",-0.173473540010162,8.12752380789316e-05,0.00649547815449971
"3213","GRA59","MCM3",-0.400813449813514,8.16245927379609e-05,0.00649547815449971
"3214","GRA59","FARSB",-0.387091911278559,8.5393587107105e-05,0.00667414119986127
"3215","GRA59","HSPD1",-0.204169499122214,8.62322668300659e-05,0.00667414119986127
"3216","GRA59","UTP15",-0.433384923684895,9.26053975208264e-05,0.00706649912708359
"3217","GRA59","NPM3",-0.448874684975359,9.38030857577468e-05,0.00706649912708359
"3218","GRA59","ENO1",-0.155683618565421,9.90542322721352e-05,0.00736390016233637
"3219","GRA59","CREBRF",0.39690924234695,0.000103880835618369,0.007622424951218
"3220","GRA59","MAK16",-0.40682419113229,0.000107013136815189,0.0077515926026387
"3221","GRA59","REL",-0.411898827407452,0.00011101240393724,0.00793949471196718
"3222","GRA59","TUBA1C",-0.250073355656494,0.000115560993402888,0.00809129667560244
"3223","GRA59","AMD1",-0.244845911429939,0.000115999120482088,0.00809129667560244
"3224","GRA59","CENPK",-0.528532052564984,0.000117709692493602,0.00811048490962017
"3225","GRA59","TUBB",-0.17197696781163,0.000123416890547753,0.00840127026017837
"3226","GRA59","SYNE2",-0.439157277028148,0.000124937769849223,0.00840355237676321
"3227","GRA59","IFI16",0.20587737426521,0.000128961969499732,0.00844374335077522
"3228","GRA59","PAICS",-0.297842824799776,0.000129877155316445,0.00844374335077522
"3229","GRA59","NSD2",-0.331078206649462,0.000130018702923441,0.00844374335077522
"3230","GRA59","FUS",-0.183256442174442,0.000135149252602852,0.00867719633188768
"3231","GRA59","YWHAH",-0.245034158471992,0.00013684271123098,0.0086872058253375
"3232","GRA59","PTMA",-0.101524584755785,0.000143324969792182,0.00899762310362031
"3233","GRA59","SELENOI",-0.375013031574218,0.000145813483177295,0.00902367020207782
"3234","GRA59","FLNB",-0.38460508806472,0.000147727686950141,0.00902367020207782
"3235","GRA59","SNHG8",0.202777595444476,0.000148531208635971,0.00902367020207782
"3236","GRA59","CHMP5",0.256674261825595,0.000156937401692776,0.00935311892601029
"3237","GRA59","P4HA3",-0.46065160816029,0.000157264831499288,0.00935311892601029
"3238","GRA59","STMN1",-0.196376290366517,0.000159512954900426,0.00935397683210486
"3239","GRA59","SECISBP2L",0.320433886175771,0.000160671828152935,0.00935397683210486
"3240","GRA59","CYCS",-0.359515808770974,0.00016226568664279,0.00935397683210486
"3241","GRA59","RAPH1",-0.32211930806236,0.000163901540951926,0.00935397683210486
"3242","GRA59","UBE2T",-0.489067354862553,0.000180248729719871,0.0100358655747142
"3243","GRA59","HNRNPD",-0.193694040344735,0.00018054750125728,0.0100358655747142
"3244","GRA59","TIPARP",0.346693921301019,0.000181178458162983,0.0100358655747142
"3245","GRA59","ZBTB20",0.141910149176574,0.000193616107282272,0.010620689380047
"3246","GRA59","MAST4",0.428570580511582,0.000201300276840707,0.0108639646676527
"3247","GRA59","MCM7",-0.365402526711776,0.0002018966885139,0.0108639646676527
"3248","GRA59","MAGI2",0.334050101338825,0.000213073706037637,0.0111986559173321
"3249","GRA59","HES6",-0.534946333879044,0.000213993463499826,0.0111986559173321
"3250","GRA59","INSIG1",-0.384009720760507,0.000215081966967413,0.0111986559173321
"3251","GRA59","CIRBP",0.195334599985332,0.000216044866369769,0.0111986559173321
"3252","GRA59","ARNTL2",-0.425497844229181,0.000228651038638402,0.011666380655738
"3253","GRA59","C3orf14",-0.359203733017098,0.000229197920847243,0.011666380655738
"3254","GRA59","DGKH",-0.28527937852679,0.000232520232362214,0.0117298152932724
"3255","GRA59","RMI1",-0.478019594676014,0.000236732953658785,0.0118009333051234
"3256","GRA59","RBBP8",-0.358117477835452,0.000238107326864437,0.0118009333051234
"3257","GRA59","MCM6",-0.327856028092986,0.000244299527093229,0.0120025419832761
"3258","GRA59","FLVCR1",-0.469110484471258,0.000254752259227295,0.0123143394713839
"3259","GRA59","ZNF718",-0.490338798145061,0.000255004905867597,0.0123143394713839
"3260","GRA59","CYB5B",-0.351547025006276,0.000262649306496015,0.0124795906916714
"3261","GRA59","HES4",-0.393702852296704,0.000262844476514848,0.0124795906916714
"3262","GRA59","FKBP5",-0.512918073156501,0.000273675178571141,0.0128855396577246
"3263","GRA59","TMEM97",-0.498828590010335,0.000280604461458654,0.0131026050185239
"3264","GRA59","CALM1",-0.144691825594299,0.00029104766006308,0.013314686413173
"3265","GRA59","CD320",-0.363337147712926,0.00029509899545134,0.013314686413173
"3266","GRA59","NOP56",-0.227531184576884,0.000296815273701535,0.013314686413173
"3267","GRA59","SLBP",-0.193402618259811,0.000299583181466933,0.013314686413173
"3268","GRA59","IDI1",-0.360431853602478,0.000299754345816965,0.013314686413173
"3269","GRA59","SPEN",-0.317080535688156,0.000301036168460757,0.013314686413173
"3270","GRA59","BVES",-0.342445832418418,0.000304632090122006,0.013314686413173
"3271","GRA59","VKORC1L1",-0.294200833213381,0.00030839236257748,0.013314686413173
"3272","GRA59","BARD1",-0.461411218844225,0.000308460388939131,0.013314686413173
"3273","GRA59","PRIM1",-0.379716924725622,0.000308957865770154,0.013314686413173
"3274","GRA59","SQLE",-0.350477183045027,0.000311068779918377,0.013314686413173
"3275","GRA59","BAZ1A",-0.350021718899258,0.000315392730847464,0.0133929930586061
"3276","GRA59","MCUR1",-0.263637675305646,0.000317639127407649,0.0133929930586061
"3277","GRA59","DCBLD2",-0.273752836372432,0.000323965874124499,0.0135585717689142
"3278","GRA59","NME1",-0.215593775993734,0.000335756751540635,0.0139487179867985
"3279","GRA59","WIPI2",0.236911518409819,0.000345549077037223,0.0141831550951013
"3280","GRA59","ACLY",-0.314565629534933,0.000346420425331678,0.0141831550951013
"3281","GRA59","L3MBTL2",-0.347770139041883,0.000357597765254923,0.0144171674725806
"3282","GRA59","ARL6IP5",0.248270881370024,0.000358910336510668,0.0144171674725806
"3283","GRA59","HNRNPAB",-0.195898945348991,0.000359791259050241,0.0144171674725806
"3284","GRA59","VCL",-0.137982675600438,0.000362525858339538,0.0144244443635098
"3285","GRA59","IQCH",-0.460115618574444,0.000372942208467287,0.0146670996288622
"3286","GRA59","KLHL23",-0.412074497546595,0.000373816344523212,0.0146670996288622
"3287","GRA59","CIR1",0.262896614637893,0.00040307484648138,0.0157060198801365
"3288","GRA59","NRG1",-0.325213793002431,0.000408077080915713,0.0157920240217382
"3289","GRA59","RPL22L1",-0.258227629779785,0.000412336340947863,0.0158483015398328
"3290","GRA59","MCM5",-0.430137644491157,0.000421030999322063,0.015990652754022
"3291","GRA59","PTRH2",-0.335293062736602,0.000423004944896146,0.015990652754022
"3292","GRA59","MPV17L2",-0.351844554402693,0.000425840318222768,0.015990652754022
"3293","GRA59","REEP5",0.181873357496152,0.000427360808116339,0.015990652754022
"3294","GRA59","GCSH",-0.295782331314744,0.0004450740999406,0.0164195125452941
"3295","GRA59","STAT2",0.40325155751617,0.00044603533621438,0.0164195125452941
"3296","GRA59","SLC25A17",-0.40693772258609,0.000447540695924829,0.0164195125452941
"3297","GRA59","CBX3",-0.101952625956353,0.000454222161859648,0.0165365918237975
"3298","GRA59","ATP6AP2",0.203607136077357,0.000456585544161488,0.0165365918237975
"3299","GRA59","SYF2",0.183707646065547,0.000462571395689488,0.0166466776155771
"3300","GRA59","PPIF",-0.383749916026664,0.000470112596637366,0.0168092327020522
"3301","GRA59","CFDP1",-0.171327174850453,0.000477092748333455,0.0168092327020522
"3302","GRA59","ZNF672",-0.382150523437183,0.000477351418079352,0.0168092327020522
"3303","GRA59","MPHOSPH9",-0.423468303017129,0.000478988754872639,0.0168092327020522
"3304","GRA59","CSE1L",-0.312653194869703,0.000488900406109821,0.0169490905301983
"3305","GRA59","C5orf34",-0.296224847000314,0.000488973762198641,0.0169490905301983
"3306","GRA59","HNRNPF",-0.17214250750979,0.000493092093852876,0.0169876239650533
"3307","GRA59","ALPK2",-0.234974116840391,0.000498701899664619,0.0170767620188188
"3308","GRA59","TNFAIP6",-0.456187209893999,0.000503284597489816,0.0171298673242016
"3309","GRA59","TRIO",-0.152213082108988,0.000514746562520958,0.0174150783128348
"3310","GRA59","ASNSD1",-0.250847868798733,0.000524421379522454,0.017636790442273
"3311","GRA59","LSM2",-0.285035228267552,0.000529356174263078,0.0176974105596828
"3312","GRA59","UQCC2",-0.260477050832428,0.000535332938983759,0.0177919476779896
"3313","GRA59","AFAP1",-0.225947570419659,0.000553285954677404,0.018281085637002
"3314","GRA59","CDCA4",-0.402540401147523,0.000558495302720699,0.0183081735723861
"3315","GRA59","PACSIN2",-0.221973046374734,0.000560586553632354,0.0183081735723861
"3316","GRA59","MRPL17",-0.313991972592272,0.000566789349618397,0.0183806701838276
"3317","GRA59","SOS1",0.187218171280895,0.000569312793304395,0.0183806701838276
"3318","GRA59","UCK2",-0.270995656599426,0.000572953327979457,0.0183931039947951
"3319","GRA59","PDS5A",-0.186607165807186,0.000579352396690528,0.0184934522107428
"3320","GRA59","MAT2A",-0.250497599276617,0.000586467196737179,0.018596450179163
"3321","GRA59","EFS",-0.358735871757159,0.000589161872932774,0.018596450179163
"3322","GRA59","RNF145",-0.187252907738889,0.000600742459141559,0.0188566383008323
"3323","GRA59","FAXDC2",0.469754368305478,0.000606386647335037,0.0189286439637733
"3324","GRA59","PRSS12",0.383895166659896,0.000621638038058773,0.0192981039287476
"3325","GRA59","NAA50",-0.25910826226387,0.00062737208183435,0.0193279425469697
"3326","GRA59","MTCH2",-0.266215598932683,0.000629440960821667,0.0193279425469697
"3327","GRA59","TUBB6",-0.166730332246227,0.000634115491423478,0.0193662298732035
"3328","GRA59","SCD",-0.335516274742007,0.000638861495213327,0.0193930381469486
"3329","GRA59","CEBPB",0.312517619904385,0.000643005045383348,0.0193930381469486
"3330","GRA59","SACS",-0.237698082193625,0.000648682113165467,0.0193930381469486
"3331","GRA59","SLC20A2",-0.251694361624291,0.000648722868986423,0.0193930381469486
"3332","GRA59","NORAD",0.15637886499601,0.000668492380527086,0.0197926776340175
"3333","GRA59","HMGCR",-0.411777018924466,0.000669097597893335,0.0197926776340175
"3334","GRA59","RAD51B",-0.278389008023014,0.000695600975089112,0.0202580843997634
"3335","GRA59","KLHL2",-0.402694935275061,0.000696254356874691,0.0202580843997634
"3336","GRA59","MXRA8",0.278865612730083,0.000698682885758335,0.0202580843997634
"3337","GRA59","SIGMAR1",-0.311812281512996,0.000699172824416611,0.0202580843997634
"3338","GRA59","NCAPD3",-0.4618983885966,0.000712406694030599,0.0205362133738413
"3339","GRA59","SHMT1",-0.373525153364496,0.000722730704377298,0.0207280633488921
"3340","GRA59","SF3A3",-0.277685563359333,0.000727610818569569,0.0207626319440306
"3341","GRA59","EED",-0.369186420053742,0.000738614908203929,0.0209707247806643
"3342","GRA59","TTL",-0.363821397431703,0.000749013869172878,0.0211596418041338
"3343","GRA59","LDHB",-0.113972925451912,0.000753333339575395,0.0211757879034875
"3344","GRA59","IARS",-0.203306852773071,0.000763419339095823,0.0213530656727297
"3345","GRA59","PNP",-0.414168425214904,0.00077280889915037,0.0214989452520676
"3346","GRA59","ABHD3",-0.509530713815271,0.000776245102906512,0.0214989452520676
"3347","GRA59","HNRNPM",-0.143106782064356,0.000789939742133847,0.021771509966128
"3348","GRA59","NUP54",-0.290742905594498,0.00079945473431401,0.0219267924702629
"3349","GRA59","ACTN4",-0.172965573660079,0.000809638636959624,0.0220988323614583
"3350","GRA59","PBX4",-0.319996071359686,0.000820663528998324,0.0221512951454017
"3351","GRA59","TMA16",-0.237721240975004,0.000820818684243417,0.0221512951454017
"3352","GRA59","ZNRF3",-0.435653979631874,0.00082332247443086,0.0221512951454017
"3353","GRA59","CDT1",-0.422492342121278,0.000834505176129257,0.0223008020982282
"3354","GRA59","GJC1",-0.377197949890659,0.000836773459260952,0.0223008020982282
"3355","GRA59","SLC7A1",-0.257656564425138,0.000857168857176427,0.0227371081833184
"3356","GRA59","DNAJC9",-0.459993214879469,0.000870172783453462,0.0228684149668257
"3357","GRA59","ANKRD36C",-0.362738149494444,0.000870214020861507,0.0228684149668257
"3358","GRA59","AUH",0.352416573174473,0.000883607024213788,0.0230244836170173
"3359","GRA59","APOC1",-0.519728578173521,0.000884303176087212,0.0230244836170173
"3360","GRA59","HNRNPA2B1",-0.1052224953267,0.000896561501947763,0.0232365710367195
"3361","GRA59","GPAT2",-0.305666175920028,0.000910951921257571,0.0235017276488825
"3362","GRA59","ANKRD12",0.201619418405836,0.000920882122014555,0.0235534147360058
"3363","GRA59","THOP1",-0.337734634503691,0.000921292859585359,0.0235534147360058
"3364","GRA59","MYO9B",-0.286245810416864,0.000926733408065402,0.0235857826827456
"3365","GRA59","C2CD2",-0.326939580479132,0.00094268297806916,0.0238841202963711
"3366","GRA59","DKC1",-0.28118137696787,0.000951019153152187,0.0239877598897761
"3367","GRA59","BAG4",0.36337380990908,0.0009696058939502,0.0242459335077717
"3368","GRA59","GLYATL2",-0.420470044573631,0.000975683896465337,0.0242459335077717
"3369","GRA59","ACAT2",-0.40479157422428,0.00097660567698609,0.0242459335077717
"3370","GRA59","MSH2",-0.376212534588887,0.000982153451479285,0.0242459335077717
"3371","GRA59","HEPH",0.320185034210346,0.000982972610638068,0.0242459335077717
"3372","GRA59","RAD18",-0.322417255258145,0.000987002602971237,0.0242459335077717
"3373","GRA59","ULK3",-0.256875995319063,0.00100874866783767,0.0246728570271984
"3374","GRA59","WWC1",-0.399262694601995,0.00101468270993819,0.0247110228928913
"3375","GRA59","ADK",-0.187197899687745,0.00102385339744076,0.024827346332791
"3376","GRA59","SLC10A3",-0.390782585780552,0.00105040148583807,0.0253622580982268
"3377","GRA59","MELK",-0.408496471372701,0.00107519282143277,0.0257766397479644
"3378","GRA59","SND1",-0.172930198443897,0.00107679583582308,0.0257766397479644
"3379","GRA59","EIF1AX",-0.153029566887232,0.00108125019827744,0.0257766397479644
"3380","GRA59","BRI3BP",-0.407233272455644,0.00109423466947018,0.0259765793382627
"3381","GRA59","PSMG3",-0.316630193055856,0.00109922538472828,0.0259858720657523
"3382","GRA59","SLC2A4RG",-0.362256076865816,0.00110386515295411,0.0259868254757947
"3383","GRA59","CYBA",-0.201562613322849,0.00111034928170287,0.0260041308554728
"3384","GRA59","NRP2",-0.411086691325717,0.00111380525080078,0.0260041308554728
"3385","GRA59","TRAF1",-0.493699455709116,0.00112664240547151,0.0261955950243376
"3386","GRA59","GPX4",0.121030176393977,0.00113161920636097,0.0262034775243421
"3387","GRA59","EBP",-0.402884315221324,0.00113750282146795,0.0262322079236486
"3388","GRA59","SRSF2",-0.226967326790456,0.00114562000619944,0.0263120042074262
"3389","GRA59","NAMPT",-0.198041454614944,0.00116977983477089,0.0267581217265407
"3390","GRA59","PGP",-0.358456735186835,0.00117818822389826,0.0267791373268759
"3391","GRA59","UHRF1BP1L",0.306492522216324,0.00118017791051188,0.0267791373268759
"3392","GRA59","SNTB1",-0.476567884196858,0.00118801990569519,0.0267832824827878
"3393","GRA59","TDRD3",-0.24734619658496,0.00119677672168858,0.0267832824827878
"3394","GRA59","TNRC6B",0.15656361594843,0.0011990163859627,0.0267832824827878
"3395","GRA59","WDR82",-0.220823796917833,0.00119932220675138,0.0267832824827878
"3396","GRA59","NUP153",-0.212319951540361,0.00122377256722976,0.0272217126175123
"3397","GRA59","SNHG15",-0.37718782073313,0.00123539799206774,0.0273725437458147
"3398","GRA59","ATP6V0E1",0.104589150933999,0.00125322280518248,0.027659018942504
"3399","GRA59","SPIDR",-0.158798980287407,0.00127249693707278,0.0279306743424309
"3400","GRA59","MAFG-DT",-0.270059797039777,0.00127541840360127,0.0279306743424309
"3401","GRA59","ELOVL6",-0.39194947493241,0.00130401873005477,0.0279458262029758
"3402","GRA59","HMGXB4",-0.269462696967767,0.0013046801188208,0.0279458262029758
"3403","GRA59","DIAPH1",-0.226985255648158,0.00130725550316399,0.0279458262029758
"3404","GRA59","FDPS",-0.252547044373993,0.00130775220541303,0.0279458262029758
"3405","GRA59","ZMAT3",0.194854506764859,0.00130880284995907,0.0279458262029758
"3406","GRA59","HPRT1",-0.31490004387329,0.00131341892820538,0.0279458262029758
"3407","GRA59","FBLIM1",0.302532595820331,0.00131366993116268,0.0279458262029758
"3408","GRA59","NEXN",0.297474432690947,0.00131801572533749,0.0279458262029758
"3409","GRA59","RFC2",-0.378115690534719,0.00132062576923797,0.0279458262029758
"3410","GRA59","OSR2",0.453422061451276,0.00132597055952195,0.0279542300794739
"3411","GRA59","DNMT1",-0.283088832924977,0.00134330659158942,0.0280815474412546
"3412","GRA59","XRCC3",-0.378103146797002,0.00134736787655916,0.0280815474412546
"3413","GRA59","RAB27A",-0.38209666695809,0.00135122820218435,0.0280815474412546
"3414","GRA59","AL109918.1",-0.317778317491682,0.00135189042549049,0.0280815474412546
"3415","GRA59","TMEM131L",-0.413188290653362,0.00136792086641158,0.0282475333976183
"3416","GRA59","PEG10",-0.685888107837015,0.00136988038069866,0.0282475333976183
"3417","GRA59","TIMELESS",-0.346261035382262,0.00138075709639159,0.0282616473179875
"3418","GRA59","SMG9",-0.359406590794218,0.00138458697078495,0.0282616473179875
"3419","GRA59","UBE2B",0.138440233267323,0.00138974600482322,0.0282616473179875
"3420","GRA59","UAP1",-0.221853507687365,0.00139057308927443,0.0282616473179875
"3421","GRA59","ATF5",-0.367335490267197,0.00140401874399377,0.0283795553652861
"3422","GRA59","KIF2A",-0.21279959779454,0.00140905937875597,0.0283795553652861
"3423","GRA59","ORC1",-0.263110070149813,0.00141144337303458,0.0283795553652861
"3424","GRA59","NOC3L",-0.277594718958763,0.00141946299317894,0.0284395954307127
"3425","GRA59","NAA15",-0.241309868821241,0.00142582245322241,0.0284660666456064
"3426","GRA59","HNMT",0.370040260708002,0.0014546361456832,0.0287850277664567
"3427","GRA59","PASK",-0.222493694422124,0.00145798445197394,0.0287850277664567
"3428","GRA59","ZNF730",-0.451231177526757,0.00146381808306989,0.0287850277664567
"3429","GRA59","TXN",-0.107945327498139,0.00146585564273058,0.0287850277664567
"3430","GRA59","AC087521.2",-0.253041709174905,0.0014672722118123,0.0287850277664567
"3431","GRA59","HSPA8",-0.134373219020448,0.00147337117992371,0.0288046614760172
"3432","GRA59","CGAS",-0.39878658206757,0.00149418536313995,0.0290853946637202
"3433","GRA59","F3",-0.41437218655093,0.00149932512044488,0.0290853946637202
"3434","GRA59","WDR3",-0.333850697695068,0.00150317437908076,0.0290853946637202
"3435","GRA59","APEX2",-0.326399693662868,0.00151191054990527,0.0291545891022689
"3436","GRA59","JPH2",-0.364395320971497,0.00155417753780761,0.0298676975803163
"3437","GRA59","STARD7-AS1",-0.279667800290067,0.00157661412602782,0.0300194042892119
"3438","GRA59","CKAP4",-0.128530894089562,0.001577924417077,0.0300194042892119
"3439","GRA59","ILF3",-0.200701429511857,0.0015780111635214,0.0300194042892119
"3440","GRA59","MCM2",-0.342446969558012,0.00159852242179228,0.0303075559836455
"3441","GRA59","CDKL1",-0.362656368532635,0.00161695384712893,0.0305544790510985
"3442","GRA59","DARS",-0.149823621342002,0.00163044916486213,0.0306830809781579
"3443","GRA59","MIIP",-0.334297623979917,0.00163538174131474,0.0306830809781579
"3444","GRA59","CCDC137",-0.304761390796076,0.00164005140803605,0.0306830809781579
"3445","GRA59","TFRC",-0.206917313623401,0.00166698238048145,0.0310839948835649
"3446","GRA59","CARD9",-0.288781205582929,0.00168828137710197,0.0313775979625859
"3447","GRA59","PET100",0.163472435225862,0.00169887450619572,0.0314709539672322
"3448","GRA59","MAP4K3",0.156053026132553,0.00172218018635941,0.0316590866421507
"3449","GRA59","OSBPL11",-0.395094999562708,0.00172494296892352,0.0316590866421507
"3450","GRA59","LONRF1",-0.346302847313271,0.00172584047535972,0.0316590866421507
"3451","GRA59","SCARB1",-0.386187015253216,0.00175660921592497,0.0318418038105957
"3452","GRA59","CPNE7",-0.263157580460742,0.00175870629087366,0.0318418038105957
"3453","GRA59","EIF4A2",0.156253050788869,0.001761709073049,0.0318418038105957
"3454","GRA59","E2F6",-0.337209171010128,0.00176305170874297,0.0318418038105957
"3455","GRA59","PHF21A",0.213824635383171,0.00176397957393211,0.0318418038105957
"3456","GRA59","SUPT16H",-0.145608749507074,0.00177802263566342,0.031993082457001
"3457","GRA59","L2HGDH",-0.421017321951755,0.00179426584145812,0.0321828635055187
"3458","GRA59","UTP20",-0.283055157823081,0.00180455672317856,0.0322432177728451
"3459","GRA59","HMGCL",0.346175355404769,0.00181685785528867,0.0322432177728451
"3460","GRA59","KHK",-0.247201928346861,0.00182137593157764,0.0322432177728451
"3461","GRA59","LRRC45",-0.247201928346861,0.00182137593157764,0.0322432177728451
"3462","GRA59","GSPT1",-0.172735235960817,0.00182817546540785,0.0322432177728451
"3463","GRA59","AHNAK",0.17480075081555,0.00183187131063421,0.0322432177728451
"3464","GRA59","DPAGT1",-0.326864352497048,0.00185033643872305,0.0324036765356571
"3465","GRA59","CKB",-0.403986619663286,0.00185245796832163,0.0324036765356571
"3466","GRA59","CHEK1",-0.352895163336264,0.00187475915392763,0.0326925593200343
"3467","GRA59","BCL2",-0.51255149291118,0.00190751702486149,0.0330749107740325
"3468","GRA59","ERCC8",-0.374382632016891,0.00190839308182913,0.0330749107740325
"3469","GRA59","AC087280.2",-0.398486474356798,0.00191721783979079,0.0330986242180058
"3470","GRA59","TBX5",0.245756639863937,0.00193238484929586,0.0330986242180058
"3471","GRA59","ITPRIP",-0.393550686031437,0.00193477346594783,0.0330986242180058
"3472","GRA59","WDYHV1",-0.370230340605676,0.00194217534907958,0.0330986242180058
"3473","GRA59","SH3GL2",-0.397460308368837,0.00194394731000946,0.0330986242180058
"3474","GRA59","GPHN",-0.22402664952439,0.00194987334746351,0.0330986242180058
"3475","GRA59","HAS2",-0.42981352377365,0.0019507684716099,0.0330986242180058
"3476","GRA59","DHCR24",-0.311382585598793,0.0019577974128097,0.0331184292885474
"3477","GRA59","ELF2",0.179192382530889,0.00197152336389503,0.0331985321321828
"3478","GRA59","SLC20A1",-0.307655822281052,0.00197428438874574,0.0331985321321828
"3479","GRA59","NFKBIA",-0.269580857836819,0.00199875308338892,0.0335102519915353
"3480","GRA59","TIPIN",-0.372915349466426,0.0020101162141828,0.0336010550595646
"3481","GRA59","SLC12A6",0.407082411308214,0.00201658038967549,0.0336096731612582
"3482","GRA59","EXOSC8",-0.233080649963758,0.00203250440380902,0.0337754408280028
"3483","GRA59","FAM216A",-0.355461135097446,0.00205119872992019,0.0339861373139269
"3484","GRA59","DPY19L3",-0.344580688350469,0.00207169969804893,0.0342254482280013
"3485","GRA59","PRKAR2B",0.349620966066289,0.00209785920444499,0.0344659128893443
"3486","GRA59","CSDE1",0.100418269918428,0.00209845558122733,0.0344659128893443
"3487","GRA59","NCS1",-0.337890333320011,0.00212186425594015,0.0347493711480053
"3488","GRA59","RRAS2",-0.217464131421185,0.00214388887441151,0.0350085900012283
"3489","GRA59","NMI",0.328791560401625,0.00216416416960675,0.0352378315800524
"3490","GRA59","XPO6",-0.243424011345237,0.00217633532548645,0.035293001260078
"3491","GRA59","CCDC50",0.155330168714358,0.00218004556456057,0.035293001260078
"3492","GRA59","PHF19",-0.370818499702646,0.00219305088398238,0.0354021071271441
"3493","GRA59","VGLL4",0.200082244453583,0.00225572223811853,0.0363100588187171
"3494","GRA59","MAP4K3-DT",0.277753250451271,0.00226306281828184,0.0363247298957171
"3495","GRA59","LINC00476",0.367403827961306,0.00228804635733079,0.0366217051527449
"3496","GRA59","PIEZO1",-0.274147948662088,0.00231446921911854,0.0369399748249146
"3497","GRA59","BICD1",-0.230112581373189,0.00233428903144628,0.0371513606413282
"3498","GRA59","NDUFC1",0.169790887273792,0.00234643828548196,0.0372398211038569
"3499","GRA59","ITGBL1",0.436519946602039,0.00236061654618785,0.0373598977197798
"3500","GRA59","TMEM33",-0.317362867768507,0.00236836321280687,0.0373777993082649
"3501","GRA59","DDAH1",-0.181336487305142,0.0023985973738931,0.0377495129874541
"3502","GRA59","TXNIP",0.491864113418509,0.00241199061765102,0.0378548527492452
"3503","GRA59","QSER1",-0.190336909788375,0.0024339749613547,0.0380144888135801
"3504","GRA59","BLZF2P",-0.259386621827167,0.00243561857531257,0.0380144888135801
"3505","GRA59","NPIPB4",-0.31485884269525,0.00247186679925516,0.0384635100594774
"3506","GRA59","FAM86DP",-0.337624962745023,0.00248870115521187,0.0384635100594774
"3507","GRA59","MOXD1",-0.219407408099751,0.00249323098636599,0.0384635100594774
"3508","GRA59","NDUFA12",-0.208754364155374,0.00249827475040876,0.0384635100594774
"3509","GRA59","TOX4",0.275736419034141,0.00250799968586936,0.0384635100594774
"3510","GRA59","ZNF83",-0.20395164625507,0.00251137519542924,0.0384635100594774
"3511","GRA59","N4BP2L2",0.133755364976393,0.00251204163043313,0.0384635100594774
"3512","GRA59","AMPD3",-0.351404660956574,0.00252973932230568,0.038629803164938
"3513","GRA59","PRDM10",-0.375488672554526,0.00255527577465438,0.0389145771611786
"3514","GRA59","ANO6",-0.211486093506815,0.00260390567929034,0.0395485674408344
"3515","GRA59","IPO5",-0.198348360801255,0.00262488139607914,0.0397602677958369
"3516","GRA59","MAP3K6",-0.300776324425839,0.00265479364520333,0.0401058398272696
"3517","GRA59","PIP4P2",0.32921176694876,0.0026741959504086,0.0402912189861563
"3518","GRA59","AC092747.4",-0.272801977742951,0.00270011561734747,0.04053228230654
"3519","GRA59","NCALD",-0.400228484500294,0.00270529156335222,0.04053228230654
"3520","GRA59","GXYLT1",-0.303259014975197,0.00271171729413666,0.04053228230654
"3521","GRA59","TSR1",-0.331743550519972,0.00273503145596661,0.0406294532943286
"3522","GRA59","SNRPD1",-0.219507134003468,0.0027430558248829,0.0406294532943286
"3523","GRA59","GABBR2",-0.32260512047541,0.00274474865580416,0.0406294532943286
"3524","GRA59","FASN",-0.352787879062638,0.00274698250591743,0.0406294532943286
