target,gene.set,mean.score,mean.score.z,auc,p.value,p.value.bh
MYR4,PID_FRA_PATHWAY,0.984832267,-2.754675515,0.398450753,0.043454488,0.522503616
MYR4,PID_GLYPICAN_1PATHWAY,1.350024055,-0.050984637,0.487819984,0.808633562,0.977859007
MYR4,PID_GMCSF_PATHWAY,0.931832342,-2.074304497,0.418110367,0.103444444,0.677006305
MYR4,PID_HDAC_CLASSIII_PATHWAY,0.924746709,-3.264813582,0.380025895,0.017046782,0.364113877
MYR4,PID_HDAC_CLASSII_PATHWAY,1.062573724,-3.841860312,0.340455021,0.00151095,0.08165172
MYR4,PID_HDAC_CLASSI_PATHWAY,0.719433989,-4.609220087,0.308357879,0.000138501,0.012071895
MYR4,PID_HEDGEHOG_2PATHWAY,0.210220836,-1.520247256,0.457291386,0.395738442,0.886133894
MYR4,PID_HEDGEHOG_GLI_PATHWAY,0.77716344,-1.506684022,0.453759226,0.357836997,0.871893583
MYR4,PID_HES_HEY_PATHWAY,1.001772837,-1.239415163,0.451888186,0.338718447,0.86110074
MYR4,PID_HIF1A_PATHWAY,1.780452632,0.65630838,0.519630277,0.696285744,0.956756316
MYR4,PID_HIF1_TFPATHWAY,0.968445583,-2.566372984,0.387656088,0.025485102,0.432205512
MYR4,PID_HIF2PATHWAY,0.986740766,-2.414090338,0.399133976,0.044885171,0.52993641
MYR4,PID_HIV_NEF_PATHWAY,0.511004112,-4.182682193,0.309265366,0.000148967,0.012836281
MYR4,PID_HNF3A_PATHWAY,0.962803265,-0.332314574,0.487529223,0.804156811,0.976804439
MYR4,PID_HNF3B_PATHWAY,0.798276433,-2.165851153,0.400784663,0.04850642,0.546249787
MYR4,PID_IFNG_PATHWAY,0.747002092,1.040115319,0.547964478,0.340199732,0.862045764
MYR4,PID_IGF1_PATHWAY,1.176212275,0.619637276,0.511332507,0.821717665,0.979453486
MYR4,PID_IL12_2PATHWAY,0.898954992,1.054022356,0.531924381,0.525552327,0.922208147
MYR4,PID_IL12_STAT4_PATHWAY,0.835263706,1.236158589,0.546212089,0.358135293,0.872214915
MYR4,PID_IL1_PATHWAY,0.632553832,-0.482090782,0.484930628,0.764448229,0.969629972
MYR4,PID_IL23_PATHWAY,0.569904919,-0.240046369,0.505545972,0.912195367,0.992439556
MYR4,PID_IL27_PATHWAY,0.651935795,0.842224566,0.525776677,0.608257989,0.937879318
MYR4,PID_IL2_1PATHWAY,0.92286127,-0.017995414,0.493358785,0.894945544,0.990463028
MYR4,PID_IL2_PI3K_PATHWAY,1.334443628,-1.944114715,0.409014633,0.070412166,0.617362286
MYR4,PID_IL2_STAT5_PATHWAY,0.861022642,0.130435606,0.500966813,0.984671737,0.999189684
MYR4,PID_IL3_PATHWAY,0.940093668,-0.452406402,0.472421387,0.58342173,0.933204142
MYR4,PID_IL4_2PATHWAY,1.066008307,0.62931849,0.5332817,0.508099024,0.920339489
MYR4,PID_IL5_PATHWAY,0.696180319,-1.935689317,0.427805876,0.151121246,0.743012147
MYR4,PID_IL6_7_PATHWAY,1.253514964,2.165724581,0.592140587,0.066918375,0.608575657
MYR4,PID_IL8_CXCR1_PATHWAY,0.629987001,-2.546143393,0.414428264,0.088830589,0.652188412
MYR4,PID_IL8_CXCR2_PATHWAY,0.632110953,-3.740670586,0.362350757,0.006197008,0.218471958
MYR4,PID_ILK_PATHWAY,1.427552018,-2.481438705,0.424878708,0.135230621,0.724916817
MYR4,PID_INSULIN_GLUCOSE_PATHWAY,1.351098104,-0.453624127,0.485358294,0.770943937,0.970700568
MYR4,PID_INSULIN_PATHWAY,0.808791489,-1.188765552,0.450717319,0.327094297,0.853685874
MYR4,PID_INTEGRIN1_PATHWAY,1.552973646,2.135943829,0.595834425,0.056692439,0.572340958
MYR4,PID_INTEGRIN2_PATHWAY,0.708882158,1.08322847,0.520775067,0.679530726,0.95484426
MYR4,PID_INTEGRIN3_PATHWAY,1.753780339,1.235904382,0.551569653,0.305146026,0.843811764
MYR4,PID_INTEGRIN4_PATHWAY,0.609571001,-0.678720056,0.479957703,0.690237854,0.956756316
MYR4,PID_INTEGRIN5_PATHWAY,0.85915993,0.592668519,0.509976491,0.842754297,0.983204908
MYR4,PID_INTEGRIN_A4B1_PATHWAY,1.588581107,1.828566193,0.574740564,0.137221268,0.728140146
MYR4,PID_INTEGRIN_A9B1_PATHWAY,1.033330114,0.82585475,0.541389107,0.410497716,0.89063466
MYR4,PID_INTEGRIN_CS_PATHWAY,0.786832691,-1.094332809,0.446096436,0.283778133,0.834792992
MYR4,PID_KIT_PATHWAY,0.738630269,-1.323026338,0.444188888,0.267084076,0.828067899
MYR4,PID_LIS1_PATHWAY,1.347006878,0.5352214,0.525566756,0.611181751,0.938586713
MYR4,PID_LKB1_PATHWAY,0.834216567,-2.223835582,0.386642989,0.024188943,0.42192747
MYR4,PID_LPA4_PATHWAY,0.334865533,1.935854571,0.565476633,0.192915173,0.779751235
MYR4,PID_LYMPH_ANGIOGENESIS_PATHWAY,1.473173421,0.130089905,0.519747625,0.694561255,0.956756316
MYR4,PID_LYSOPHOSPHOLIPID_PATHWAY,0.700770762,-0.408353309,0.488559273,0.820044079,0.979138549
MYR4,PID_MAPK_TRK_PATHWAY,0.458873766,-5.651713507,0.259234921,1.69E-06,0.000254314
MYR4,PID_MET_PATHWAY,0.864294591,-2.98024996,0.367362798,0.008351828,0.256043206
MYR4,PID_MTOR_4PATHWAY,1.010342364,-5.242558994,0.295568307,4.80E-05,0.004920795
MYR4,PID_MYC_ACTIV_PATHWAY,1.071880406,-5.082594218,0.20606869,5.07E-09,1.60E-06
MYR4,PID_MYC_PATHWAY,0.581953248,-3.280280465,0.369476356,0.009445974,0.273600552
MYR4,PID_MYC_REPRESS_PATHWAY,1.21392928,2.733585562,0.604587243,0.037550654,0.499669113
MYR4,PID_NCADHERIN_PATHWAY,1.19373749,-1.556128973,0.439266813,0.227170706,0.803736522
MYR4,PID_NECTIN_PATHWAY,1.201602304,-1.161907784,0.44206881,0.249337165,0.817108189
MYR4,PID_NEPHRIN_NEPH1_PATHWAY,0.660473413,-1.805186146,0.432297677,0.178218079,0.76858873
MYR4,PID_NETRIN_PATHWAY,1.188035681,0.166566331,0.503850953,0.938970366,0.994337427
MYR4,PID_NFAT_3PATHWAY,1.075557436,-4.496310235,0.334066103,0.000968168,0.058598168
MYR4,PID_NFAT_TFPATHWAY,0.598461575,-3.312325055,0.359591787,0.005237791,0.196757848
MYR4,PID_NFKAPPAB_ATYPICAL_PATHWAY,0.754862692,-2.754817005,0.383857942,0.020916068,0.398787831
MYR4,PID_NFKAPPAB_CANONICAL_PATHWAY,1.087737136,-4.268164326,0.328445159,0.000646324,0.042893216
MYR4,PID_NOTCH_PATHWAY,0.918200878,-1.499282186,0.452057688,0.340422939,0.862122875
MYR4,PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.587052197,-3.446049586,0.390844028,0.029963214,0.462188484
MYR4,PID_P38_ALPHA_BETA_PATHWAY,0.541665946,-3.482149551,0.371033166,0.010331879,0.285697605
MYR4,PID_P38_GAMMA_DELTA_PATHWAY,0.561214947,-3.446543398,0.357293081,0.004543362,0.179882278
MYR4,PID_P38_MK2_PATHWAY,1.413036906,-1.478990418,0.441002252,0.240727811,0.813312385
MYR4,PID_P38_MKK3_6PATHWAY,0.631343653,-3.241207023,0.39088184,0.03002015,0.462208994
MYR4,PID_P53_DOWNSTREAM_PATHWAY,0.680045361,-3.357357329,0.383003913,0.01999303,0.394309122
MYR4,PID_P53_REGULATION_PATHWAY,0.911121714,-2.74244903,0.392187005,0.032043229,0.471462957
MYR4,PID_P73PATHWAY,0.782571472,0.080821934,0.490161718,0.844904999,0.983659556
MYR4,PID_P75_NTR_PATHWAY,0.77033803,-2.696472846,0.399517311,0.045705139,0.532278221
MYR4,PID_PDGFRA_PATHWAY,0.972588474,-1.879222252,0.422285329,0.122259334,0.707661676
MYR4,PID_PDGFRB_PATHWAY,1.135754702,-1.719745791,0.428526911,0.155245742,0.746044992
MYR4,PID_PI3KCI_AKT_PATHWAY,1.348285005,-2.086274649,0.389403262,0.027861838,0.447160639
MYR4,PID_PI3KCI_PATHWAY,0.934166814,-2.410632328,0.397562823,0.041652881,0.514588717
MYR4,PID_PI3K_PLC_TRK_PATHWAY,1.007520216,-1.261682394,0.46431398,0.477945403,0.909898664
MYR4,PID_PLK1_PATHWAY,0.575726219,-1.765863345,0.413965393,0.087117457,0.65031394
MYR4,PID_PRL_SIGNALING_EVENTS_PATHWAY,1.483151824,-3.072525665,0.378752023,0.015907611,0.352108313
MYR4,PID_PS1_PATHWAY,0.772628516,-1.072716969,0.465714327,0.495387682,0.915237478
MYR4,PID_PTP1B_PATHWAY,0.952443481,-0.507697605,0.484568155,0.758955646,0.968694767
MYR4,PID_RAC1_PATHWAY,1.319065327,-1.023253811,0.450661253,0.32654426,0.853015419
MYR4,PID_RAC1_REG_PATHWAY,0.689585358,-0.627786728,0.475437217,0.625250183,0.941960738
MYR4,PID_RANBP2_PATHWAY,1.379996904,-3.309191999,0.390636714,0.029652695,0.460901487
MYR4,PID_RAS_PATHWAY,1.07065168,1.36826288,0.550298389,0.317222927,0.848078055
MYR4,PID_RB_1PATHWAY,0.663839859,-2.78793079,0.389695327,0.028277242,0.45138541
MYR4,PID_REELIN_PATHWAY,0.69061759,-2.220823269,0.429485249,0.160859239,0.749466726
MYR4,PID_REG_GR_PATHWAY,0.845655821,-4.118276029,0.36007552,0.005395607,0.200313399
MYR4,PID_RETINOIC_ACID_PATHWAY,0.601462101,-1.735059469,0.447466794,0.296198261,0.838484581
MYR4,PID_RET_PATHWAY,0.922327254,-0.087035495,0.481802666,0.717467994,0.960501388
MYR4,PID_RHOA_PATHWAY,1.102837673,-2.484310257,0.420552498,0.114148737,0.693546163
MYR4,PID_RHOA_REG_PATHWAY,0.693129987,-1.03098664,0.455007021,0.370957206,0.875087363
MYR4,PID_RHODOPSIN_PATHWAY,0.252477673,3.787220796,0.626545564,0.011856996,0.303811236
MYR4,PID_RXR_VDR_PATHWAY,0.298796761,-3.146830553,0.39566049,0.038005078,0.500576633
MYR4,PID_S1P_META_PATHWAY,0.587419592,-3.344439487,0.38649826,0.024008523,0.420071421
MYR4,PID_S1P_S1P1_PATHWAY,1.092063983,-3.477034317,0.359230618,0.005122692,0.193456719
MYR4,PID_S1P_S1P2_PATHWAY,1.003719337,-1.082480622,0.463180925,0.464081885,0.906746152
MYR4,PID_S1P_S1P3_PATHWAY,0.967461927,-1.1378749,0.453417615,0.354296598,0.870305222
MYR4,PID_S1P_S1P4_PATHWAY,0.732647829,-1.129041857,0.456168761,0.383437346,0.879710573
MYR4,PID_SHP2_PATHWAY,0.877402281,0.310040279,0.494769562,0.917173011,0.992670329
MYR4,PID_SMAD2_3NUCLEAR_PATHWAY,0.817972526,-1.306138468,0.455437295,0.375549786,0.875818337
MYR4,PID_SMAD2_3PATHWAY,0.889386116,-3.316299054,0.385333912,0.022599024,0.410012684
MYR4,PID_SYNDECAN_1_PATHWAY,1.533606976,1.2013893,0.58960197,0.074791491,0.625931973
MYR4,PID_SYNDECAN_2_PATHWAY,1.32022776,-1.606117969,0.454845343,0.369240558,0.875087363
MYR4,PID_SYNDECAN_3_PATHWAY,0.753164838,0.187743716,0.524098608,0.631801409,0.943201536
MYR4,PID_SYNDECAN_4_PATHWAY,1.799411106,0.544917556,0.522926437,0.648473374,0.946786019
MYR4,PID_TAP63_PATHWAY,0.796986085,1.299919856,0.535426552,0.481151701,0.911189314
MYR4,PID_TCPTP_PATHWAY,1.009905957,-0.288267821,0.483328183,0.740259595,0.965233038
MYR4,PID_TCR_CALCIUM_PATHWAY,0.667837501,-3.843490264,0.379221413,0.016319333,0.355194319
MYR4,PID_TCR_JNK_PATHWAY,0.626706355,-2.617829724,0.394768649,0.036390737,0.491499371
MYR4,PID_TCR_PATHWAY,0.663231151,-2.07096775,0.410413676,0.074842266,0.626079882
MYR4,PID_TCR_RAS_PATHWAY,0.741329158,-5.269322805,0.283132082,1.61E-05,0.001883483
MYR4,PID_TELOMERASE_PATHWAY,1.006520041,-3.179369305,0.385482552,0.022774859,0.410838042
MYR4,PID_TGFBR_PATHWAY,0.982094871,-1.596825682,0.44468957,0.271399019,0.830535528
MYR4,PID_THROMBIN_PAR1_PATHWAY,0.95713603,-0.021515901,0.511212551,0.823573672,0.97991498
MYR4,PID_THROMBIN_PAR4_PATHWAY,1.336272473,1.475411496,0.559789192,0.234476032,0.808694323
MYR4,PID_TNF_PATHWAY,0.821237527,-2.604234835,0.402272369,0.05197734,0.556681429
MYR4,PID_TOLL_ENDOGENOUS_PATHWAY,0.780875432,-2.026795163,0.419976192,0.111547212,0.691398976
MYR4,PID_TRAIL_PATHWAY,0.303348804,-3.356747436,0.389795724,0.028421264,0.452105509
MYR4,PID_TRKR_PATHWAY,0.92303476,-0.670232246,0.468486335,0.530893377,0.923421917
MYR4,PID_TXA2PATHWAY,0.806351134,1.006285411,0.536258415,0.47091371,0.907930789
MYR4,PID_UPA_UPAR_PATHWAY,1.325814486,2.482304785,0.607307097,0.03285825,0.476635496
MYR4,PID_VEGFR1_2_PATHWAY,1.056727995,-3.197033951,0.363530751,0.006653508,0.229121989
MYR4,PID_VEGFR1_PATHWAY,1.23930025,-3.858004965,0.376088235,0.013739675,0.325858563
MYR4,PID_VEGF_VEGFR_PATHWAY,0.764104335,-0.949718712,0.485393499,0.771479368,0.970738723
MYR4,PID_WNT_CANONICAL_PATHWAY,0.591260367,-0.353253188,0.488917835,0.825592191,0.980330443
MYR4,PID_WNT_NONCANONICAL_PATHWAY,0.751480506,-1.922343726,0.416408828,0.096469687,0.66495177
MYR4,PID_WNT_SIGNALING_PATHWAY,0.598789465,-1.740183919,0.432017347,0.176427693,0.766684889
NTPaseI,PID_A6B1_A6B4_INTEGRIN_PATHWAY,1.310278748,0.128887854,0.492262598,0.862233288,0.985787212
NTPaseI,PID_AJDISS_2PATHWAY,0.841948847,-1.245950681,0.450355003,0.265500428,0.826375386
NTPaseI,PID_ALK1_PATHWAY,0.928808479,-0.316505175,0.49512089,0.912867096,0.992439556
NTPaseI,PID_ALK2_PATHWAY,1.066229953,-0.800658092,0.459733486,0.366455379,0.873932578
NTPaseI,PID_ALPHA_SYNUCLEIN_PATHWAY,1.087013268,1.761201653,0.549942629,0.262645555,0.825216712
NTPaseI,PID_AMB2_NEUTROPHILS_PATHWAY,1.464934493,-0.464931322,0.491555465,0.849785301,0.984435803
NTPaseI,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,1.16560467,-0.774191672,0.466200308,0.448398642,0.902236108
NTPaseI,PID_ANTHRAX_PATHWAY,0.709116787,0.70610098,0.530501109,0.49391014,0.914639622
NTPaseI,PID_AP1_PATHWAY,1.160838841,0.83040747,0.545886625,0.303391678,0.843810929
NTPaseI,PID_ARF6_DOWNSTREAM_PATHWAY,1.282460776,-0.708928729,0.468877969,0.485158598,0.912273282
NTPaseI,PID_ARF6_PATHWAY,0.425038743,1.18979591,0.545857888,0.303694599,0.843810929
NTPaseI,PID_ARF6_TRAFFICKING_PATHWAY,0.900213567,-1.898624176,0.420047867,0.072933237,0.621341364
NTPaseI,PID_ARF_3PATHWAY,1.628338049,1.254027516,0.562810589,0.158900909,0.748320159
NTPaseI,PID_AR_NONGENOMIC_PATHWAY,0.896562141,1.122215576,0.532988901,0.459359411,0.905996238
NTPaseI,PID_AR_PATHWAY,1.153138461,-0.414343326,0.478305715,0.626560793,0.942226
NTPaseI,PID_AR_TF_PATHWAY,0.992685147,0.966478114,0.537376406,0.401856535,0.887922742
NTPaseI,PID_ATF2_PATHWAY,0.894365705,-0.113548643,0.509034667,0.839425375,0.982588061
NTPaseI,PID_ATM_PATHWAY,0.685562123,0.370554011,0.519482572,0.662135744,0.950074381
NTPaseI,PID_ATR_PATHWAY,0.511077144,0.272445612,0.499772158,0.995931761,0.999929748
NTPaseI,PID_AURORA_A_PATHWAY,0.805384934,0.586695118,0.483618957,0.713319449,0.95993633
NTPaseI,PID_AURORA_B_PATHWAY,1.026406233,0.200358688,0.468163652,0.475195483,0.909158775
NTPaseI,PID_AVB3_INTEGRIN_PATHWAY,1.481434,-0.449319959,0.486979119,0.770259084,0.97065658
NTPaseI,PID_AVB3_OPN_PATHWAY,1.273269961,0.968814607,0.548273838,0.278928072,0.832624524
NTPaseI,PID_BARD1_PATHWAY,0.972523244,-0.045701189,0.487922304,0.786482434,0.973985683
NTPaseI,PID_BCR_5PATHWAY,0.76651013,0.966322534,0.547443547,0.287279887,0.835162009
NTPaseI,PID_BETA_CATENIN_DEG_PATHWAY,0.817494733,1.187217925,0.531465847,0.480349066,0.910786838
NTPaseI,PID_BETA_CATENIN_NUC_PATHWAY,0.975947797,-0.986413452,0.494625179,0.904054402,0.991654281
NTPaseI,PID_BMP_PATHWAY,0.573079085,-0.466602725,0.469820128,0.498470738,0.916168195
NTPaseI,PID_CASPASE_PATHWAY,0.951026508,1.463700387,0.544925992,0.313626794,0.846573025
NTPaseI,PID_CD40_PATHWAY,0.723147456,1.211267259,0.550552261,0.256864347,0.822287588
NTPaseI,PID_CD8_TCR_DOWNSTREAM_PATHWAY,1.174327838,0.792850609,0.531240058,0.483504631,0.912063732
NTPaseI,PID_CD8_TCR_PATHWAY,0.911425623,0.598190845,0.511204301,0.801588649,0.976191723
NTPaseI,PID_CDC42_PATHWAY,1.07119368,0.578018315,0.527521712,0.537051659,0.925324209
NTPaseI,PID_CDC42_REG_PATHWAY,0.580593726,-0.180491035,0.476244871,0.594174626,0.935371541
NTPaseI,PID_CERAMIDE_PATHWAY,0.886901853,2.112028501,0.583754636,0.06030798,0.587070747
NTPaseI,PID_CIRCADIAN_PATHWAY,0.365097826,-1.6725499,0.427297769,0.102966517,0.675066456
NTPaseI,PID_CMYB_PATHWAY,1.017699158,-1.406533417,0.428462639,0.108601256,0.686525451
NTPaseI,PID_CONE_PATHWAY,-0.215721316,-0.568471817,0.481759271,0.682456847,0.955815422
NTPaseI,PID_CXCR3_PATHWAY,0.634073452,0.831305665,0.527704396,0.534352898,0.924296421
NTPaseI,PID_CXCR4_PATHWAY,0.905589058,-0.186111359,0.49899421,0.982011196,0.9988118
NTPaseI,PID_DELTA_NP63_PATHWAY,0.952223441,-0.619479688,0.46027025,0.372878899,0.875087363
NTPaseI,PID_DNA_PK_PATHWAY,1.011294413,-0.335333921,0.489386858,0.811855939,0.97802265
NTPaseI,PID_E2F_PATHWAY,0.605324484,-0.44971352,0.431887458,0.126588011,0.711769854
NTPaseI,PID_ECADHERIN_KERATINOCYTE_PATHWAY,1.164407227,0.37484245,0.516616069,0.709391768,0.959259998
NTPaseI,PID_ECADHERIN_NASCENT_AJ_PATHWAY,1.311222654,-0.242336232,0.508685719,0.845548003,0.983805234
NTPaseI,PID_ECADHERIN_STABILIZATION_PATHWAY,1.293046023,-0.40808783,0.486012328,0.753733463,0.968178663
NTPaseI,PID_ENDOTHELIN_PATHWAY,0.912342854,1.661198916,0.570340676,0.114641148,0.694530004
NTPaseI,PID_EPHA2_FWD_PATHWAY,1.017620314,-1.282348026,0.457797853,0.343869397,0.864202865
NTPaseI,PID_EPHA_FWDPATHWAY,0.735600709,-0.065875588,0.508878667,0.842161372,0.983204908
NTPaseI,PID_EPHB_FWD_PATHWAY,0.880042218,0.0938435,0.513243592,0.766442661,0.969827496
NTPaseI,PID_EPHRINB_REV_PATHWAY,0.680109504,0.781203521,0.528539818,0.522099238,0.921596848
NTPaseI,PID_EPO_PATHWAY,0.605753169,0.095277592,0.499059894,0.983186394,0.998959899
NTPaseI,PID_ERA_GENOMIC_PATHWAY,1.045527962,0.345646039,0.514097488,0.751863304,0.967776754
NTPaseI,PID_ERBB1_DOWNSTREAM_PATHWAY,1.122882591,0.665156148,0.537459537,0.400810427,0.887700971
NTPaseI,PID_ERBB1_INTERNALIZATION_PATHWAY,0.766389689,-1.159032805,0.446161472,0.227223543,0.803736522
NTPaseI,PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.87628541,0.458372294,0.514813857,0.739699761,0.965233038
NTPaseI,PID_ERBB2_ERBB3_PATHWAY,0.850479157,0.500677322,0.506380612,0.88621097,0.989635585
NTPaseI,PID_ERBB4_PATHWAY,0.62020621,-0.963504935,0.460779303,0.379034816,0.877175584
NTPaseI,PID_ERBB_NETWORK_PATHWAY,0.617722173,-2.4444088,0.365641787,0.002582264,0.122255154
NTPaseI,PID_ERB_GENOMIC_PATHWAY,0.874321771,-0.280358959,0.483310036,0.708158452,0.959259998
NTPaseI,PID_ER_NONGENOMIC_PATHWAY,0.87567436,1.205698882,0.526992132,0.544913555,0.927349087
NTPaseI,PID_FAK_PATHWAY,1.343821684,0.284615003,0.518229439,0.682642673,0.955859622
NTPaseI,PID_FANCONI_PATHWAY,0.255925248,0.097700346,0.488517567,0.796769743,0.976030766
NTPaseI,PID_FAS_PATHWAY,0.499429427,0.221327124,0.493133941,0.877618812,0.988791544
NTPaseI,PID_FCER1_PATHWAY,0.923025804,0.42954578,0.516648911,0.708843533,0.959259998
NTPaseI,PID_FGF_PATHWAY,0.683804092,-0.062067058,0.508948456,0.840937136,0.982881816
NTPaseI,PID_FOXM1_PATHWAY,0.430369818,0.020552426,0.475538765,0.583256906,0.933204142
NTPaseI,PID_FOXO_PATHWAY,1.099108782,-0.645849612,0.45573085,0.320754471,0.849835448
NTPaseI,PID_FRA_PATHWAY,1.076142158,0.375023791,0.522998734,0.605972495,0.937437677
NTPaseI,PID_GLYPICAN_1PATHWAY,1.33163024,-0.474851977,0.484042826,0.720422182,0.961360882
NTPaseI,PID_GMCSF_PATHWAY,0.981340643,-0.427058728,0.490639991,0.833725658,0.981658488
NTPaseI,PID_HDAC_CLASSIII_PATHWAY,1.041865542,0.727068998,0.521521864,0.629304522,0.942828179
NTPaseI,PID_HDAC_CLASSII_PATHWAY,1.156634143,-0.542983719,0.491460018,0.848107887,0.984384808
NTPaseI,PID_HDAC_CLASSI_PATHWAY,0.857854815,1.022182411,0.52747758,0.537704633,0.925418596
NTPaseI,PID_HEDGEHOG_2PATHWAY,0.295747097,1.725779542,0.573185626,0.100697578,0.672181481
NTPaseI,PID_HEDGEHOG_GLI_PATHWAY,0.844215685,1.253069251,0.532331032,0.468362082,0.907316671
NTPaseI,PID_HES_HEY_PATHWAY,1.031582928,-0.279698147,0.501210028,0.978357323,0.99803189
NTPaseI,PID_HIF1A_PATHWAY,1.790230427,0.947555738,0.528556239,0.521859836,0.921553417
NTPaseI,PID_HIF1_TFPATHWAY,1.060500397,1.143217989,0.544017702,0.323510835,0.850672033
NTPaseI,PID_HIF2PATHWAY,0.99210685,-2.225847179,0.402028823,0.027991861,0.447917148
NTPaseI,PID_HIV_NEF_PATHWAY,0.712527722,1.240066443,0.546974521,0.292071642,0.837599464
NTPaseI,PID_HNF3A_PATHWAY,0.952815117,-0.654725425,0.472221709,0.533263212,0.924147004
NTPaseI,PID_HNF3B_PATHWAY,0.942787627,1.699342688,0.549332997,0.26851599,0.829109696
NTPaseI,PID_IFNG_PATHWAY,0.745056967,0.982630864,0.551818736,0.245138155,0.815060096
NTPaseI,PID_IGF1_PATHWAY,1.172770446,0.498495991,0.507884166,0.859646822,0.985122283
NTPaseI,PID_IL12_2PATHWAY,0.923916414,1.894206557,0.568111515,0.126593729,0.711769854
NTPaseI,PID_IL12_STAT4_PATHWAY,0.797888207,0.473066181,0.51958623,0.66045046,0.94966321
NTPaseI,PID_IL1_PATHWAY,0.643008568,-0.071050563,0.487299329,0.775756032,0.971619636
NTPaseI,PID_IL23_PATHWAY,0.582591065,0.18910003,0.523221444,0.602487884,0.937177037
NTPaseI,PID_IL27_PATHWAY,0.666533625,1.281341401,0.559646454,0.180958772,0.771106895
NTPaseI,PID_IL2_1PATHWAY,0.949612088,0.938058536,0.536772932,0.409499498,0.890395434
NTPaseI,PID_IL2_PI3K_PATHWAY,1.372733582,-0.657098187,0.463527779,0.413340038,0.891410962
NTPaseI,PID_IL2_STAT5_PATHWAY,0.788892679,-1.726791031,0.443139996,0.202199171,0.785023
NTPaseI,PID_IL3_PATHWAY,0.922832008,-0.965127666,0.480923849,0.668759846,0.952361444
NTPaseI,PID_IL4_2PATHWAY,1.054356501,0.265243666,0.516942438,0.703950412,0.958409256
NTPaseI,PID_IL5_PATHWAY,0.745504071,-0.831459974,0.461467961,0.387461537,0.882074532
NTPaseI,PID_IL6_7_PATHWAY,1.219299136,1.244306029,0.561286509,0.169257396,0.7578603
NTPaseI,PID_IL8_CXCR1_PATHWAY,0.688801698,-0.875892286,0.456823878,0.332848154,0.856995641
NTPaseI,PID_IL8_CXCR2_PATHWAY,0.737140741,-0.111786566,0.492240019,0.861835274,0.985654394
NTPaseI,PID_ILK_PATHWAY,1.506073288,0.661805074,0.524342182,0.585091116,0.93343502
NTPaseI,PID_INSULIN_GLUCOSE_PATHWAY,1.33960962,-0.781217995,0.460694119,0.378000359,0.877146383
NTPaseI,PID_INSULIN_PATHWAY,0.840230127,-0.144641738,0.501206949,0.978412403,0.99803189
NTPaseI,PID_INTEGRIN1_PATHWAY,1.499843758,0.291778346,0.504543505,0.918839611,0.992731724
NTPaseI,PID_INTEGRIN2_PATHWAY,0.707836298,1.051371494,0.530558583,0.493096548,0.914353252
NTPaseI,PID_INTEGRIN3_PATHWAY,1.72634262,0.350640399,0.512468723,0.779744841,0.9727406
NTPaseI,PID_INTEGRIN4_PATHWAY,0.673017596,0.568535747,0.536741116,0.409904828,0.890395434
NTPaseI,PID_INTEGRIN5_PATHWAY,0.78948416,-1.713631308,0.424366609,0.089813468,0.653504649
NTPaseI,PID_INTEGRIN_A4B1_PATHWAY,1.519944351,-0.439567093,0.487192592,0.773922452,0.971183833
NTPaseI,PID_INTEGRIN_A9B1_PATHWAY,1.062489663,1.858384922,0.574764101,0.093564966,0.658883553
NTPaseI,PID_INTEGRIN_CS_PATHWAY,0.762257932,-1.804602364,0.420279815,0.073768609,0.622883689
NTPaseI,PID_KIT_PATHWAY,0.801156542,0.764357528,0.522245417,0.617825408,0.940616096
NTPaseI,PID_LIS1_PATHWAY,1.361140949,1.092568935,0.533574928,0.451422165,0.903707819
NTPaseI,PID_LKB1_PATHWAY,0.839762797,-1.982098105,0.421779264,0.079359513,0.635863754
NTPaseI,PID_LPA4_PATHWAY,0.318034421,1.498829784,0.547052521,0.291271063,0.83744123
NTPaseI,PID_LYMPH_ANGIOGENESIS_PATHWAY,1.467057145,-0.054019129,0.502514476,0.955034232,0.995811211
NTPaseI,PID_LYSOPHOSPHOLIPID_PATHWAY,0.738872031,1.417153973,0.553307922,0.231836766,0.806486568
NTPaseI,PID_MAPK_TRK_PATHWAY,0.699740798,1.48542062,0.56532096,0.142898209,0.734051258
NTPaseI,PID_MET_PATHWAY,0.944407909,0.067144011,0.495615575,0.92167224,0.992955402
NTPaseI,PID_MTOR_4PATHWAY,1.13724318,1.079631812,0.531522295,0.479561932,0.910473576
NTPaseI,PID_MYC_ACTIV_PATHWAY,1.266528856,-0.489014421,0.445492314,0.221499517,0.798376114
NTPaseI,PID_MYC_PATHWAY,0.724375225,1.231489114,0.545278019,0.309850034,0.84479076
NTPaseI,PID_MYC_REPRESS_PATHWAY,1.156721095,0.113064937,0.503701925,0.933835971,0.993831978
NTPaseI,PID_NCADHERIN_PATHWAY,1.227864181,-0.468830819,0.475736844,0.586310131,0.93343502
NTPaseI,PID_NECTIN_PATHWAY,1.234549354,-0.299191865,0.491822308,0.854478431,0.984435803
NTPaseI,PID_NEPHRIN_NEPH1_PATHWAY,0.781316511,2.364537041,0.569721807,0.117866762,0.699288561
NTPaseI,PID_NETRIN_PATHWAY,1.178445915,-0.129542472,0.497092444,0.948012739,0.995080825
