"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh","Naor_2018_significant_genes_avg_log2FC"
"MYR1","ARGLU1",-0.495566904023934,0.87,0.956,6.44308079554637e-15,1.08180871131387e-13,-0.953344951889339
"MYR1","PTTG1IP",0.487856953646702,0.969,0.886,7.14576834112934e-15,1.19876529459271e-13,NA
"MYR1","ZNF672",-0.393400263812022,0.124,0.402,7.35456414626955e-15,1.23273809805549e-13,-1.07905939629813
"MYR1","GXYLT1",-0.451340970144907,0.332,0.659,7.59391836766557e-15,1.2717705645456e-13,NA
"MYR1","CSNK1A1",0.511613570211952,0.93,0.852,7.83922574484294e-15,1.3117325604276e-13,NA
"MYR1","AL391069.2",-0.258373558521238,0.011,0.192,7.92146767633215e-15,1.32436404604049e-13,NA
"MYR1","VCP",-0.479719075476217,0.918,0.978,8.01732816241152e-15,1.33924891476194e-13,NA
"MYR1","SFI1",-0.387493514497277,0.101,0.367,8.39470784683531e-15,1.40109460071734e-13,-1.36457243229586
"MYR1","EED",-0.430543107518368,0.296,0.607,8.71145460812744e-15,1.45272394829921e-13,NA
"MYR1","SELENOS",0.445459652782588,0.98,0.961,8.80030498647989e-15,1.46629380705061e-13,NA
"MYR1","PPARD",-0.497702870266404,0.344,0.655,9.19551943201222e-15,1.5308432222512e-13,-0.615428193597862
"MYR1","AL445524.1",-0.47237810417878,0.206,0.515,9.21475117737051e-15,1.53274372637331e-13,NA
"MYR1","FKBP9",0.549638571913105,0.859,0.747,9.30292298005198e-15,1.54609849628644e-13,NA
"MYR1","CHMP5",0.415670068196245,0.994,0.974,9.49264657721122e-15,1.57556577631271e-13,NA
"MYR1","RNF187",0.533176385412222,0.882,0.773,9.49629670899812e-15,1.57556577631271e-13,NA
"MYR1","DYNLL2",-0.531687206546927,0.408,0.712,9.69307442698418e-15,1.60685445974291e-13,-1.26507217360222
"MYR1","RARRES1",-0.752365550451657,0.361,0.633,9.98680541123178e-15,1.65414899425394e-13,NA
"MYR1","TMEM9B",0.522399229424923,0.907,0.729,1.07638348209699e-14,1.78134653733367e-13,NA
"MYR1","ATP5F1E",0.195918806908452,1,1,1.08409940745136e-14,1.79260316016262e-13,NA
"MYR1","LTV1",-0.524464236676734,0.468,0.764,1.11185610775974e-14,1.83695114821199e-13,NA
"MYR1","MRPS25",-0.473690424654304,0.673,0.882,1.12323074389568e-14,1.8541816598096e-13,NA
"MYR1","EIF2AK4",0.537802769156151,0.817,0.624,1.1591561217469e-14,1.91187642586868e-13,NA
"MYR1","FILIP1L",-0.581134163845059,0.769,0.926,1.18155321254539e-14,1.94717983623761e-13,NA
"MYR1","POLD3",-0.453623345831172,0.208,0.507,1.19692465228763e-14,1.9708555294721e-13,-1.41197769952979
"MYR1","CLIC2",-0.344263949251739,0.039,0.253,1.28912679202976e-14,2.12089475826305e-13,NA
"MYR1","UAP1",-0.520376848269817,0.656,0.886,1.30019927510391e-14,2.13731835574709e-13,NA
"MYR1","CENPN",-0.477989170515112,0.186,0.48,1.32996930498335e-14,2.18442445896386e-13,-1.16895316237499
"MYR1","AC025164.1",-0.280169682364219,0.014,0.197,1.3411768186471e-14,2.20098900338815e-13,NA
"MYR1","SOCS1",0.907868083005428,0.907,0.769,1.38978993744138e-14,2.27886040661897e-13,3.233529239835
"MYR1","SOCS1",0.907868083005428,0.907,0.769,1.38978993744138e-14,2.27886040661897e-13,3.233529239835
"MYR1","TMCO1",0.42751657556883,0.994,0.987,1.43976067676054e-14,2.3588259508731e-13,NA
"MYR1","LIN52",-0.468972694012221,0.214,0.507,1.45285608552964e-14,2.37701125066405e-13,-1.27118524695466
"MYR1","DHCR24",-0.571208130838204,0.208,0.493,1.45328463084299e-14,2.37701125066405e-13,NA
"MYR1","POPDC3",-0.483785221227127,0.332,0.651,1.46106449810633e-14,2.38774465603027e-13,NA
"MYR1","GPR137",-0.441085061569868,0.296,0.607,1.5154365152716e-14,2.47454000840893e-13,NA
"MYR1","PCOLCE",0.46427495990312,0.997,0.983,1.57015093658066e-14,2.56174958546451e-13,NA
"MYR1","CERCAM",0.505273169398062,0.862,0.686,1.6048837421867e-14,2.61624065403353e-13,NA
"MYR1","DAPK2",-0.523242356540342,0.254,0.555,1.61486020307991e-14,2.63031756167775e-13,NA
"MYR1","LSM4",-0.4068369922665,0.966,1,1.64266902204252e-14,2.67339271296895e-13,NA
"MYR1","PGM2",-0.487273510755165,0.248,0.537,1.64968855079099e-14,2.68259056132356e-13,NA
"MYR1","GTDC1",-0.574019671703829,0.513,0.782,1.67139795994846e-14,2.71564087759315e-13,NA
"MYR1","YTHDC1",0.641193002772157,0.792,0.646,1.71964453365054e-14,2.7917176282633e-13,NA
"MYR1","SLC39A13",0.514504850075117,0.679,0.419,1.73344377244707e-14,2.81179204478573e-13,NA
"MYR1","PRRX2",0.72225600081361,0.961,0.891,1.76223981802099e-14,2.85613926208345e-13,NA
"MYR1","LINC02251",-0.273914409417016,0.011,0.188,1.83889007167697e-14,2.9779086041005e-13,NA
"MYR1","FXN",-0.423294624462817,0.287,0.603,1.8961288966384e-14,3.06806796963495e-13,NA
"MYR1","C12orf75",0.555320164758425,1,1,1.90508960006867e-14,3.08002573346634e-13,NA
"MYR1","PTPN2",-0.488172997575085,0.645,0.895,1.93539984268671e-14,3.12645192050487e-13,NA
"MYR1","TRIB3",0.759529372968532,0.693,0.454,1.97526084411036e-14,3.1882173180122e-13,NA
"MYR1","KCMF1",0.521386031211022,0.91,0.808,2.19439097056749e-14,3.53899681939137e-13,NA
"MYR1","AIG1",0.629939919697055,0.699,0.472,2.23339629011541e-14,3.59894286322542e-13,NA
"MYR1","KRT7",-0.523389904777162,0.307,0.62,2.24604054167725e-14,3.61634655688281e-13,NA
"MYR1","AL512662.2",0.550803128806232,0.366,0.092,2.27740910834348e-14,3.66384495682724e-13,NA
"MYR1","SCARB1",-0.442810206791526,0.144,0.415,2.35707176885987e-14,3.78889626714024e-13,-1.03008572618929
"MYR1","PARVA",0.491153427480034,0.994,0.952,2.43394062737677e-14,3.90925549905698e-13,NA
"MYR1","PUF60",-0.457850030188032,0.8,0.952,2.49793557790033e-14,4.00875733373187e-13,NA
"MYR1","DDX46",-0.460054156580406,0.901,0.978,2.5691217869673e-14,4.11962774850496e-13,NA
"MYR1","SLC25A40",-0.458356195241751,0.18,0.459,2.63200614179293e-14,4.21701572276969e-13,NA
"MYR1","TBC1D4",-0.619509119501099,0.355,0.646,2.65489788667728e-14,4.25022060862271e-13,NA
"MYR1","MORC4",-0.703095739941703,0.682,0.856,2.67172387427026e-14,4.27366858876951e-13,NA
"MYR1","TIMELESS",-0.364235436002833,0.09,0.341,2.75192223482138e-14,4.39836568435876e-13,-1.15154647212746
"MYR1","KIAA1671",-0.283463797351454,0.017,0.201,2.7591762474377e-14,4.40636851697888e-13,-2.68449817427207
"MYR1","NCBP2",-0.463050071232799,0.845,0.965,2.80310236063891e-14,4.47287554064196e-13,NA
"MYR1","VGLL4",0.506464763948825,0.87,0.681,2.83684053537996e-14,4.52303087311678e-13,0.988995407811189
"MYR1","VGLL4",0.506464763948825,0.87,0.681,2.83684053537996e-14,4.52303087311678e-13,0.988995407811189
"MYR1","ZNRF1",-0.478996945633382,0.515,0.795,2.87173335599922e-14,4.5749441790821e-13,NA
"MYR1","LRRC59",-0.493618958977147,0.859,0.943,2.89203072470348e-14,4.60354014140908e-13,NA
"MYR1","TSEN2",-0.386859466781125,0.166,0.459,2.8995104662554e-14,4.61170314304417e-13,NA
"MYR1","RIN2",0.599891283796276,0.727,0.454,2.92076595540071e-14,4.64174563625311e-13,NA
"MYR1","GPR85",-0.570134370698436,0.107,0.358,2.93519255592467e-14,4.66089564487763e-13,NA
"MYR1","CHAC2",-0.402865514726078,0.115,0.376,2.95174677400361e-14,4.68339045185962e-13,-2.53397857200235
"MYR1","BID",-0.503622367855704,0.648,0.869,2.9599175515294e-14,4.69255805198408e-13,NA
"MYR1","UBR7",-0.47493014930862,0.256,0.546,3.20595071171669e-14,5.07850560641972e-13,-1.57000511372774
"MYR1","RORA",0.702948904920375,0.834,0.651,3.23624776251271e-14,5.12236116792872e-13,NA
"MYR1","NCCRP1",-0.335721894403735,0,0.153,3.29604433827229e-14,5.21280044498853e-13,NA
"MYR1","TM4SF1",-0.781815550314961,0.321,0.624,3.31688196018994e-14,5.24152877689644e-13,0.983250845702841
"MYR1","PCBP1",-0.392412832693548,0.961,0.991,3.32249060014095e-14,5.24616450558488e-13,NA
"MYR1","HAUS8",-0.423018060666151,0.124,0.389,3.38453713902756e-14,5.33983570663472e-13,-1.57154198495883
"MYR1","HAUS8",-0.423018060666151,0.124,0.389,3.38453713902756e-14,5.33983570663472e-13,-1.57154198495883
"MYR1","NFATC2IP",-0.556522573061802,0.321,0.603,3.4611053562914e-14,5.45624896641725e-13,-0.996411204515335
"MYR1","SMC1A",-0.517621331267516,0.408,0.694,3.4918926497042e-14,5.50036198822081e-13,NA
"MYR1","TUBB6",-0.47899048604105,0.975,1,3.49752719254182e-14,5.50481587262742e-13,NA
"MYR1","UBASH3B",-0.433827607731261,0.245,0.568,3.51838497613334e-14,5.53320350977955e-13,NA
"MYR1","SLC25A19",-0.441301245438962,0.155,0.432,3.78568709166666e-14,5.94880685534253e-13,-2.43593518771161
"MYR1","TRIM24",-0.483948901585012,0.22,0.511,3.82117556205726e-14,5.99635171284526e-13,NA
"MYR1","CBFB",-0.500987501156863,0.42,0.703,3.82205886546151e-14,5.99635171284526e-13,NA
"MYR1","MT1A",-0.456264373214682,0.051,0.266,3.96814343028666e-14,6.22056441337743e-13,NA
"MYR1","TMEM231",-0.384310296942837,0.07,0.306,4.06084601536401e-14,6.36080281208495e-13,NA
"MYR1","PMP22",-0.525822754702078,0.989,0.987,4.07915750489345e-14,6.3843860996381e-13,NA
"MYR1","ZNF43",-0.471226180545202,0.197,0.472,4.11645962095215e-14,6.43763075171393e-13,NA
"MYR1","AC008014.1",0.635633969086115,0.462,0.183,4.23022147538188e-14,6.61026879312463e-13,NA
"MYR1","MCAM",-0.46298090612121,0.138,0.402,4.25079349908266e-14,6.63712669669666e-13,-0.877227617878705
"MYR1","GALE",-0.428457534273507,0.211,0.511,4.29643491709558e-14,6.70305371194601e-13,NA
"MYR1","WDR12",-0.463190341418215,0.397,0.699,4.40472304797929e-14,6.86653606469966e-13,NA
"MYR1","TEDC1",-0.320919084171958,0.068,0.301,4.69559671550546e-14,7.31416578139615e-13,NA
"MYR1","CCDC137",-0.462546424852788,0.377,0.677,4.79663674216121e-14,7.46562247226377e-13,NA
"MYR1","NLGN1",-0.876831540781652,0.842,0.921,4.90694672093311e-14,7.63125552293571e-13,NA
"MYR1","TFPI",0.695525504542182,0.699,0.463,4.98444635436864e-14,7.74564005194321e-13,NA
"MYR1","AKAP11",-0.434960593180889,0.431,0.742,5.0406115393001e-14,7.8267167772933e-13,NA
"MYR1","TBC1D19",0.759215585706363,0.73,0.511,5.24400577067612e-14,8.13609154815897e-13,NA
"MYR1","RELL1",-0.462546424852788,0.366,0.664,5.44031526228153e-14,8.43399388210301e-13,NA
"MYR1","AMPD3",-0.399338506175169,0.068,0.297,5.58701394959241e-14,8.65457587404872e-13,NA
"MYR1","RFX2",-0.457973695062964,0.239,0.541,5.64699281111758e-14,8.74058216407473e-13,-2.13750352374993
"MYR1","ATP1B1",-0.511456025333735,0.183,0.454,5.67432871813432e-14,8.7759669157202e-13,-3.48435855978275
"MYR1","PPIL1",-0.442603433023278,0.33,0.638,5.75383592008951e-14,8.8919209006206e-13,NA
"MYR1","APOL2",-0.760519787588428,0.465,0.721,5.90059592978078e-14,9.11154226605755e-13,2.60424433387587
"MYR1","FARSB",-0.46994315298734,0.358,0.655,5.99010068562627e-14,9.24247557402178e-13,NA
"MYR1","RFX8",-0.523999637036911,0.158,0.428,6.66881846063547e-14,1.02816194049939e-12,NA
"MYR1","NFATC1",-0.332613589512814,0.051,0.266,6.68899968232445e-14,1.03046325820946e-12,-2.22429948710111
"MYR1","SDHAF3",-0.492520582126423,0.51,0.795,6.86309814014325e-14,1.05645382752236e-12,NA
"MYR1","CCL1",-1.01038947001324,0.008,0.175,7.08858680202435e-14,1.09030804529019e-12,NA
"MYR1","KIAA0040",-0.373320454948535,0.045,0.253,7.56686927015239e-14,1.16296138916112e-12,NA
"MYR1","ARHGAP5",0.60410261058228,0.862,0.734,7.674227848515e-14,1.1785378413252e-12,NA
"MYR1","SLCO4A1",-0.212020430829892,0.003,0.157,7.976518533319e-14,1.22400238620437e-12,-0.928622898668567
"MYR1","KIAA1841",-0.428041484253064,0.197,0.48,8.01392246469735e-14,1.22878055868006e-12,NA
"MYR1","ACTL6A",-0.483010527412504,0.513,0.764,8.11372905565092e-14,1.24311203523727e-12,NA
"MYR1","SLC2A3",-0.534067722234106,0.349,0.646,8.40042272295618e-14,1.28603192833641e-12,NA
"MYR1","BAX",0.360131024629343,1,1,8.53515578907526e-14,1.30563915896689e-12,NA
"MYR1","ASPN",0.968979197214625,0.513,0.236,8.55445663640485e-14,1.30757169989506e-12,NA
"MYR1","HAPLN3",-0.385189365866929,0.144,0.419,8.79751936810109e-14,1.34301108761956e-12,NA
"MYR1","RHOQ",-0.582124341534422,0.837,0.926,8.80000636169054e-14,1.34301108761956e-12,NA
"MYR1","BMPR2",0.546636897312548,0.831,0.642,8.95420871430381e-14,1.36548201474504e-12,NA
"MYR1","CLIP1",0.579495345964138,0.814,0.655,9.06520284984231e-14,1.38133405662982e-12,NA
"MYR1","TOE1",-0.394935518698111,0.155,0.424,9.08910343995788e-14,1.38390067982154e-12,-1.81657881017638
"MYR1","HTRA2",-0.569525081589265,0.47,0.734,9.14547814411515e-14,1.39140397117333e-12,-0.888795454822009
"MYR1","SSBP2",-0.475370465210372,0.938,0.987,9.64273307283529e-14,1.46553818494794e-12,-0.959358015502654
"MYR1","SSBP2",-0.475370465210372,0.938,0.987,9.64273307283529e-14,1.46553818494794e-12,-0.959358015502654
"MYR1","NUDT21",-0.464325804038133,0.549,0.843,9.64769668434954e-14,1.46553818494794e-12,NA
"MYR1","BOC",-0.521664640409166,0.318,0.616,1.01306209271e-13,1.53770593654302e-12,0.980763781137083
"MYR1","ADK",-0.47433537680202,0.93,0.983,1.02744351923632e-13,1.55832906850297e-12,NA
"MYR1","HYAL2",-0.55663349840715,0.538,0.79,1.0504704636509e-13,1.59202289510493e-12,NA
"MYR1","GAB2",-0.67464088053904,0.479,0.747,1.06976282167492e-13,1.62000916570401e-12,-0.722915332208855
"MYR1","PANK1",-0.392112458429204,0.121,0.38,1.14230843396784e-13,1.72853477612217e-12,NA
"MYR1","SH3GLB1",0.369482121790655,0.994,0.991,1.16534547951312e-13,1.76193322573232e-12,NA
"MYR1","PIN4P1",-0.2956444550284,0.028,0.218,1.16617680230511e-13,1.76193322573232e-12,NA
"MYR1","EPSTI1",-0.476352224377819,0.155,0.419,1.17786185527429e-13,1.77821777088406e-12,2.01526675665331
"MYR1","EPSTI1",-0.476352224377819,0.155,0.419,1.17786185527429e-13,1.77821777088406e-12,2.01526675665331
"MYR1","MIR222HG",-0.602155801867629,0.273,0.581,1.2497332941423e-13,1.88527074087881e-12,NA
"MYR1","DYNC1H1",0.469919656482624,0.93,0.834,1.26277431527596e-13,1.90347940790752e-12,NA
"MYR1","GMDS",-0.552878136399874,0.662,0.882,1.28793800970572e-13,1.93991953213048e-12,NA
"MYR1","ZMYND19",-0.409017028435993,0.228,0.515,1.29881900050604e-13,1.95480732301795e-12,-1.61788561090847
"MYR1","CXCL3",-0.418027758074144,0.017,0.192,1.32293218173062e-13,1.98957231717172e-12,NA
"MYR1","ABHD3",-0.443232949795954,0.166,0.437,1.33764233937774e-13,2.01015355689938e-12,-1.68397250655232
"MYR1","MSRB3",-0.407772202308623,0.989,1,1.37088906533627e-13,2.05853793723657e-12,NA
"MYR1","FTLP3",0.5604290637115,0.659,0.402,1.43017597109167e-13,2.14592050260741e-12,NA
"MYR1","SEC31A",0.464808273315446,0.986,0.934,1.52827898303063e-13,2.29136690643836e-12,NA
"MYR1","RHOD",0.566308437819397,0.654,0.389,1.54889984885946e-13,2.32050992635469e-12,NA
"MYR1","CLK4",-0.412829615974687,0.344,0.646,1.56436153817817e-13,2.34188504772611e-12,NA
"MYR1","SNX5",-0.46670017752236,0.58,0.843,1.58866875477876e-13,2.3764594164734e-12,NA
"MYR1","SNX8",-0.450498797088258,0.282,0.568,1.62221157466725e-13,2.42478591393289e-12,NA
"MYR1","PGAM5",-0.376226186123946,0.161,0.437,1.6546846299434e-13,2.47144099602589e-12,-0.970317084206311
"MYR1","TRIM28",-0.514192469810064,0.744,0.9,1.67189263844954e-13,2.49524250628873e-12,-0.712417195448453
"MYR1","TRIM28",-0.514192469810064,0.744,0.9,1.67189263844954e-13,2.49524250628873e-12,-0.712417195448453
"MYR1","ALDH1L2",0.545367446011174,0.885,0.664,1.76180131692129e-13,2.62742856472573e-12,NA
"MYR1","PCED1B",0.663446341352477,0.566,0.275,1.7767453373402e-13,2.64770158135096e-12,NA
"MYR1","PTPN13",0.528862426589697,0.966,0.852,1.78618441297318e-13,2.65974658487601e-12,NA
"MYR1","DDX18",-0.394413256586343,0.989,0.996,1.80679284985622e-13,2.68839260838622e-12,NA
"MYR1","OSBPL9",0.543227759593306,0.803,0.616,1.81366475381698e-13,2.69657160630059e-12,NA
"MYR1","APPL1",0.501042934957527,0.763,0.533,1.86422541343168e-13,2.76964580172794e-12,NA
"MYR1","EIF3B",-0.468902402651107,0.685,0.869,1.8918524997183e-13,2.80856316214804e-12,NA
"MYR1","MIIP",-0.461425884958873,0.27,0.563,1.93607993979419e-13,2.87204717846473e-12,NA
"MYR1","SF1",-0.44930740136359,0.817,0.926,1.96688497609201e-13,2.915539022384e-12,NA
"MYR1","FAM216A",-0.418938981878881,0.293,0.585,1.97867952339958e-13,2.9308069587152e-12,-1.04998813583168
"MYR1","FAM216A",-0.418938981878881,0.293,0.585,1.97867952339958e-13,2.9308069587152e-12,-1.04998813583168
"MYR1","ADORA2B",-0.37663252186551,0.104,0.354,2.04122178447782e-13,3.02116229550147e-12,-1.49179294518868
"MYR1","UTRN",0.535484025297443,0.932,0.834,2.04349170388338e-13,3.02224101092436e-12,NA
"MYR1","GPR1",0.39777486057302,0.265,0.031,2.13279666329647e-13,3.15194237859134e-12,NA
"MYR1","STK17A",0.648205940325943,0.744,0.581,2.13549182215223e-13,3.1535489551376e-12,NA
"MYR1","CEBPZ",-0.482668020773561,0.67,0.886,2.16915237235154e-13,3.20084628850158e-12,NA
"MYR1","NAA25",-0.401660990447045,0.285,0.576,2.25788258244115e-13,3.32927333265064e-12,NA
"MYR1","PTK7",0.575211997202774,0.8,0.686,2.33107303381882e-13,3.43461106432914e-12,NA
"MYR1","TP53I13",0.512152136784352,0.78,0.585,2.33878760693562e-13,3.44339067264373e-12,NA
"MYR1","ASF1A",0.523896859711351,0.532,0.253,2.36843623767208e-13,3.48182064476203e-12,NA
"MYR1","SRSF10",-0.427979933946035,0.958,0.983,2.3684405385307e-13,3.48182064476203e-12,NA
"MYR1","WDR36",-0.46520157619674,0.287,0.559,2.42356461737913e-13,3.56018919186683e-12,NA
"MYR1","SNCAIP",-0.54703594978904,0.099,0.336,2.45048802704675e-13,3.59704496245613e-12,-2.16227142889888
"MYR1","CMBL",0.587842931965616,0.71,0.48,2.50342481987622e-13,3.67200180572868e-12,NA
"MYR1","SNHG8",0.38724015609769,1,0.996,2.51405834519757e-13,3.68484291537141e-12,NA
"MYR1","CDC42BPA",0.485005042775132,0.977,0.943,2.57934320950781e-13,3.77770722043747e-12,NA
"MYR1","CSGALNACT1",-0.367089265604884,0.037,0.231,2.64592749065163e-13,3.8723346282962e-12,NA
"MYR1","MED8",0.48760502569665,0.856,0.721,2.65862694504067e-13,3.88801886794874e-12,0.640758125589801
"MYR1","MED8",0.48760502569665,0.856,0.721,2.65862694504067e-13,3.88801886794874e-12,0.640758125589801
"MYR1","GRIK2",0.658954580194918,0.873,0.681,2.7158828596138e-13,3.96879126377692e-12,NA
"MYR1","MCMBP",-0.497771067366609,0.456,0.725,2.78283253897672e-13,4.0635985794395e-12,NA
"MYR1","FST",0.904376734869334,0.921,0.755,2.79979929810949e-13,4.08533214547806e-12,NA
"MYR1","VAV2",-0.475397343302629,0.268,0.55,2.81758777915201e-13,4.10823151947584e-12,NA
"MYR1","TMEM26",-0.305525256641114,0.011,0.175,2.8610824465448e-13,4.1668913761009e-12,NA
"MYR1","STX11",-0.298734029118105,0.037,0.231,2.86206857559937e-13,4.1668913761009e-12,-1.1466381489064
"MYR1","MIPOL1",-0.527010918787081,0.428,0.707,2.87206380824969e-13,4.1783414943312e-12,NA
"MYR1","C1orf122",0.425845069295723,0.994,0.965,2.89991027285202e-13,4.21572574951081e-12,NA
"MYR1","MAST2",-0.525732085734799,0.47,0.76,2.92474671011326e-13,4.24868205422453e-12,-0.750954581430787
"MYR1","SAT2",0.513400082978558,0.927,0.803,2.97536459509732e-13,4.31901369907133e-12,NA
"MYR1","OIP5-AS1",-0.481770992117687,0.448,0.738,3.05536976411663e-13,4.43186808018427e-12,NA
"MYR1","GJC1",-0.417692189068527,0.2,0.472,3.17580594277463e-13,4.60315819244296e-12,-2.46627310171733
"MYR1","PAXIP1",-0.393340206987793,0.152,0.415,3.21127031363023e-13,4.65112423342707e-12,-1.34022891163031
"MYR1","FBXO4",-0.482445982290493,0.293,0.568,3.21671510115041e-13,4.65557194455061e-12,NA
"MYR1","PABPC4",-0.42611241390083,0.873,0.987,3.22559967000141e-13,4.66498784132726e-12,-0.636056123012601
"MYR1","RRP7A",-0.469996729337995,0.561,0.799,3.30098721660641e-13,4.77049818016715e-12,-0.736780145867103
"MYR1","ECHS1",-0.425528485320761,0.952,0.978,3.31279784102392e-13,4.78404112373491e-12,NA
"MYR1","GPX8",0.362124540513166,1,1,3.33468584083207e-13,4.81210625640601e-12,NA
"MYR1","ATP6AP2",0.360287325237318,0.992,1,3.41172704783773e-13,4.91966023052542e-12,NA
"MYR1","ZFYVE19",-0.399729251008746,0.214,0.498,3.43607765184939e-13,4.95113290451275e-12,NA
"MYR1","GEMIN6",-0.474022923584868,0.558,0.808,3.45120060646557e-13,4.9692727675034e-12,NA
"MYR1","AP000769.1",0.564974637911117,0.504,0.227,3.53154076814113e-13,5.08122127689036e-12,NA
"MYR1","HAUS1",-0.483841203216016,0.673,0.882,3.56378755658927e-13,5.12385907421351e-12,NA
"MYR1","PDHB",0.483458685506483,0.946,0.856,3.62314484002649e-13,5.20538413609959e-12,NA
"MYR1","GSPT1",-0.442033472705695,0.89,0.965,3.65769095845434e-13,5.25116964760234e-12,NA
"MYR1","SYTL4",-0.368727905165197,0.124,0.38,3.66215718062343e-13,5.25373551347521e-12,NA
"MYR1","HIPK2",-0.575077420371261,0.468,0.742,3.68226657299273e-13,5.27872293588891e-12,NA
"MYR1","NPL",-0.309578640605569,0.045,0.249,3.75366551385885e-13,5.37714641287699e-12,NA
"MYR1","RASGRP1",-0.424666541181699,0.132,0.384,3.88521865538442e-13,5.56153452925137e-12,NA
"MYR1","MPP6",-0.470665157819692,0.189,0.463,3.96445723215603e-13,5.67082208459605e-12,NA
"MYR1","ADRM1",-0.421323762126275,0.949,1,4.11298828239455e-13,5.87899513163554e-12,NA
"MYR1","NHSL1",-0.611365793283449,0.22,0.493,4.13949192707392e-13,5.91256927762903e-12,NA
"MYR1","CXCL2",-0.305525256641114,0.014,0.179,4.22587796900782e-13,6.03156425401836e-12,NA
"MYR1","NDUFAF6",-0.525854515575328,0.589,0.808,4.24891843468908e-13,6.06003923074092e-12,-1.22650852980868
"MYR1","NDUFAF6",-0.525854515575328,0.589,0.808,4.24891843468908e-13,6.06003923074092e-12,-1.22650852980868
"MYR1","AKAP9",0.507752453460521,0.882,0.734,4.32959587452856e-13,6.17061807379211e-12,NA
"MYR1","COPB1",0.478559886093644,0.935,0.869,4.4103544548493e-13,6.28115186739649e-12,NA
"MYR1","OLFML3",0.566106607401037,0.896,0.716,4.54757647612092e-13,6.47188115190184e-12,NA
"MYR1","AURKA",-0.530933399833038,0.059,0.271,4.56844547696578e-13,6.49686615292066e-12,NA
"MYR1","UBD",-0.291164315549629,0.003,0.148,4.57482139861175e-13,6.5012190179837e-12,NA
"MYR1","PTGER4",-0.212020430829892,0.003,0.148,4.69894447387768e-13,6.67277335823426e-12,-1.93344880709139
"MYR1","KLF5",-0.460928146454405,0.2,0.467,4.74554399356136e-13,6.73407114744803e-12,NA
"MYR1","NUP205",-0.381438956914751,0.124,0.376,5.0751168101566e-13,7.19653765466241e-12,NA
"MYR1","PLCB1",-0.79515406580633,0.527,0.76,5.11640038971886e-13,7.24983584124108e-12,NA
