"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh"
"GRA3","TGME49_259700",0.105233877955644,0.256,0.222,0.00231469534454248,0.0664905713594928
"GRA3","TGME49_247470",-0.0777360044133484,0.586,0.628,0.00231561411821404,0.0664905713594928
"GRA3","TGME49_287040",0.159237192402607,0.33,0.297,0.00232785697632314,0.0664905713594928
"GRA3","TGME49_300990",0.0149045166264949,0.024,0.014,0.00233122382531173,0.0664905713594928
"GRA3","TGME49_213800",0.11563447032008,0.513,0.48,0.00233556707870395,0.0664905713594928
"GRA3","TGME49_204395",-0.0218641011661593,0.015,0.03,0.00234356682799338,0.0664905713594928
"GRA3","TGME49_221400",-0.0860407734126036,0.371,0.411,0.0023787159929652,0.0672542850467773
"GRA3","TGME49_319870",0.0811175816766947,0.934,0.932,0.00241248323724616,0.0679737949363391
"GRA3","TGME49_226310",0.0350103241639206,0.06,0.042,0.00242118015535937,0.0679844091046096
"GRA3","TGME49_266320",0.0550858670253738,0.195,0.163,0.00244994613943666,0.0685565407717018
"GRA3","TGME49_219320",0.200077173507136,0.772,0.757,0.00249384728188388,0.0695468468951304
"GRA3","TGME49_251480",-0.0309756292530242,0.063,0.088,0.00258073878723286,0.0717252266342847
"GRA3","TGME49_213610",-0.0964571854385815,0.434,0.464,0.00264330765217529,0.0730062439316989
"GRA3","TGME49_223050",-0.0511101432589198,0.999,0.999,0.0026516893059706,0.0730062439316989
"GRA3","TGME49_262620",0.0967767239499557,0.974,0.975,0.00265363535035058,0.0730062439316989
"GRA3","TGME49_291960",0.210527585637981,0.519,0.482,0.00271686201353073,0.0744948976931531
"GRA3","TGME49_268230",-0.0467622496735698,0.071,0.096,0.0028508809732621,0.0765919196366757
"GRA3","TGME49_267400",-0.0482738399288429,0.999,1,0.00287071123696494,0.0765919196366757
"GRA3","TGME49_220240",0.0839171624176449,0.846,0.836,0.00287811956880028,0.0765919196366757
"GRA3","TGME49_267060",-0.0476992960289158,1,1,0.00290522632642349,0.0765919196366757
"GRA3","TGME49_227030",0.168356776357524,0.754,0.723,0.00295248401751056,0.0765919196366757
"GRA3","TGME49_323000",0.00994145901789291,0.013,0.006,0.00296031306876708,0.0765919196366757
"GRA3","TGME49_249425",0.0912597808473339,0.719,0.702,0.00296332778556465,0.0765919196366757
"GRA3","TGME49_257710",-0.0213863967938536,0.018,0.033,0.00296372395428145,0.0765919196366757
"GRA3","TGME49_223590",0.101319776857487,0.802,0.789,0.0030113032048352,0.0765919196366757
"GRA3","TGME49_457740",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_293750",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_253920",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_319992",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_266980",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_266065",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_220132",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_203175",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_261475",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_231605",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_234600",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_310580",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_312680",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_315345",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_308096",0.00111605606778079,0.001,0,0.00301830842283803,0.0765919196366757
"GRA3","TGME49_259520",0.045950306781343,0.206,0.173,0.0030939774629403,0.0782690088225547
"GRA3","TGME49_300010",0.0426101594250117,0.225,0.19,0.00320850351225047,0.0809156857981437
"GRA3","TGME49_201800",0.0714090969095587,0.631,0.591,0.0032385445102708,0.0814219913643775
"GRA3","TGME49_203790",0.194270804209028,0.359,0.324,0.00326556940807592,0.0816995725004732
"GRA3","TGME49_301160",0.0296390523736583,0.066,0.048,0.00326997791662861,0.0816995725004732
"GRA3","TGME49_229670",-0.105115149684777,0.741,0.758,0.00327958141967387,0.0816995725004732
"GRA3","TGME49_244408",-0.0203599875830978,0.011,0.023,0.00330299462034019,0.0820327326528867
"GRA3","TGME49_251800",0.0633293731375218,0.335,0.298,0.00333092319627978,0.0823315390002071
"GRA3","TGME49_238410",-0.0798768759656072,0.228,0.266,0.00333517799645925,0.0823315390002071
"GRA3","TGME49_319920",0.0734735333650181,0.622,0.586,0.0033724215257331,0.0830001695384493
"GRA3","TGME49_242055",-0.0395610520465449,0.055,0.077,0.00342084733022379,0.0839391697755512
"GRA3","TGME49_313600",0.0473278187566484,0.152,0.124,0.00344354574614917,0.0842431505742062
"GRA3","TGME49_235183",0.0043982921424974,0.002,0,0.00355858888752714,0.0867977008954754
"GRA3","TGME49_306310",-0.0694461849534991,0.211,0.245,0.00357708329802906,0.0869891298458197
"GRA3","TGME49_244880",-0.0494518973042307,0.122,0.151,0.003589727186363,0.0870375692574839
"GRA3","TGME49_200320",0.0797444731192579,0.369,0.334,0.00361410436160887,0.0873693690494264
"GRA3","TGME49_290880",-0.0313176012329951,0.049,0.071,0.00365385138998776,0.0879355896857384
"GRA3","TGME49_313910",-0.0675945288631208,0.796,0.822,0.00365905036019472,0.0879355896857384
"GRA3","TGME49_206500",-0.0310985849817257,0.051,0.072,0.00367665561961205,0.0879781925434773
"GRA3","TGME49_211250",0.0702334554520795,0.466,0.428,0.00368235734302647,0.0879781925434773
"GRA3","TGME49_227060",-0.043011701110338,0.116,0.146,0.00370103702608494,0.0881123315490175
"GRA3","TGME49_216920",0.0561022860557771,0.33,0.291,0.00371461254474414,0.0881123315490175
"GRA3","TGME49_248480",-0.0477213818391142,1,1,0.00372882973269724,0.0881123315490175
"GRA3","TGME49_225020",0.0397526458655505,0.224,0.189,0.00373168135969256,0.0881123315490175
"GRA3","TGME49_289750",-0.0365526422447688,1,1,0.00374820546089631,0.0881123315490175
"GRA3","TGME49_278530",-0.0572380267607064,0.822,0.854,0.00375267303623278,0.0881123315490175
"GRA3","TGME49_289810",0.0903926716444002,0.494,0.471,0.00378958631854884,0.0887240968735317
"GRA3","TGME49_310020",0.0564961106884578,0.233,0.199,0.00383827517723419,0.089603016638517
"GRA3","TGME49_275480",-0.0698314733603793,0.348,0.386,0.00385094650609918,0.089603016638517
"GRA3","TGME49_286160",-0.0908560466082452,0.286,0.323,0.00386717055708086,0.089603016638517
"GRA3","TGME49_250100",0.0395122894022277,0.136,0.109,0.00387206505203779,0.089603016638517
"GRA3","TGME49_248740",-0.180001271545483,0.509,0.545,0.00388195666259149,0.089603016638517
"GRA3","TGME49_316255",-0.0645063375326271,0.186,0.219,0.00397240225309644,0.0914323910142282
"GRA3","TGME49_304720",-0.040989607835792,0.094,0.121,0.00400324439581886,0.0918834549388649
"GRA3","TGME49_213069",0.0361832892147712,0.169,0.139,0.0041953883234649,0.0956401006765802
"GRA3","TGME49_237100",-0.0266862609284482,0.051,0.073,0.00419688306021034,0.0956401006765802
"GRA3","TGME49_311410",-0.0532255087126089,0.159,0.191,0.00420203110303418,0.0956401006765802
"GRA3","TGME49_266270",-0.015332729346867,0.007,0.017,0.00421918306635598,0.0957637356533185
"GRA3","TGME49_222840",0.0708780760867085,0.767,0.765,0.00424530647382141,0.0960897484697915
"GRA3","TGME49_246540",0.0528302551319506,0.939,0.938,0.00425950278353348,0.0961447437686522
"GRA3","TGME49_288630",0.0594746472968444,0.959,0.95,0.00427665853265899,0.0962660519844535
"GRA3","TGME49_273130",0.0787517319554857,0.25,0.219,0.00435063147164888,0.0976621147111072
"GRA3","TGME49_251810",-0.0653678593668205,0.975,0.981,0.00438854318841085,0.0982432503904248
"GRA3","TGME49_246130",0.0973971971732268,0.485,0.447,0.00444528448470774,0.0992415834004016
"GRA3","TGME49_293780",0.0305127692001162,0.052,0.037,0.00448196905442512,0.0997879268220918
"GRA3","TGME49_245630",0.0622198720830068,0.41,0.372,0.00453749151628529,0.100749573857519
"GRA3","TGME49_311160",-0.0553734989499736,0.449,0.493,0.00474392382229334,0.105047700682815
"GRA3","TGME49_216460",0.133737127883488,0.231,0.204,0.00479318290595536,0.105851614931247
"GRA3","TGME49_235020",-0.0660637056315844,0.333,0.37,0.00495005767543046,0.108773779071364
"GRA3","TGME49_294270",-0.0545700067252903,0.166,0.197,0.00495212897008292,0.108773779071364
"GRA3","TGME49_268290",-0.0256540994916537,0.029,0.046,0.00497116826144156,0.108899238241928
"GRA3","TGME49_294370",0.060714390267998,0.299,0.264,0.0050715889387974,0.110755194751889
"GRA3","TGME49_208850",0.0850744081295594,0.561,0.529,0.00508729046805819,0.110755194751889
"GRA3","TGME49_276900",-0.0490106547033,0.113,0.14,0.00510098011681644,0.110755194751889
"GRA3","TGME49_240250",0.0644523146477187,0.388,0.349,0.00511032406769771,0.110755194751889
"GRA3","TGME49_248100",-0.0367014852051484,0.06,0.083,0.00512366462075807,0.110755194751889
"GRA3","TGME49_270740",-0.0732687132941931,0.235,0.267,0.00516723079706473,0.111402223859673
"GRA3","TGME49_242570",0.0666483870172612,0.291,0.254,0.00523494606368753,0.112301069906345
"GRA3","TGME49_294230",0.0628648029828938,0.988,0.986,0.00523641018655212,0.112301069906345
"GRA3","TGME49_294940",-0.0519762819289954,0.17,0.201,0.0052638458180039,0.112593937641125
"GRA3","TGME49_214250",0.0626090177279504,0.953,0.956,0.00529966627143748,0.11306415954025
"GRA3","TGME49_311230",-0.149130543513342,0.574,0.605,0.00532373896556981,0.113281955957476
"GRA3","TGME49_294010",-0.0504369734988718,0.163,0.195,0.00539482632151443,0.114445147105347
"GRA3","TGME49_267280",-0.0468055851745842,0.126,0.154,0.00541282050360841,0.114445147105347
"GRA3","TGME49_288230",-0.0349405470993069,0.06,0.082,0.00542148502907659,0.114445147105347
"GRA3","TGME49_310040",0.0451957220862731,0.946,0.935,0.0054344287207043,0.114445147105347
"GRA3","TGME49_262670",-0.0441075699674975,0.999,1,0.00565344440488918,0.118751399054883
"GRA3","TGME49_272770",-0.055356551200502,0.193,0.227,0.00574939192358523,0.12027740634755
"GRA3","TGME49_248630",0.0516979384014758,0.314,0.277,0.00575553370234882,0.12027740634755
"GRA3","TGME49_233480",0.0430466755354533,1,0.997,0.00582818142038066,0.121484873433496
"GRA3","TGME49_264225",-0.0347213663764773,0.057,0.079,0.00586719065697926,0.121986806254905
"GRA3","TGME49_236160",-0.0530200915552712,0.238,0.274,0.00590516702219888,0.122433070409111
"GRA3","TGME49_239760",-0.0682736662213999,0.993,0.993,0.00591862229979182,0.122433070409111
"GRA3","TGME49_310180",0.0639156397611891,0.959,0.951,0.00593716464255163,0.12250649569265
"GRA3","TGME49_239600",0.025117120484521,0.071,0.053,0.00596349158080426,0.122739772561087
"GRA3","TGME49_273050",0.0400226961315873,0.206,0.175,0.00598081493740346,0.122787032295286
"GRA3","TGME49_276920",0.035023329987777,0.315,0.276,0.00601603064344751,0.123200467136866
"GRA3","TGME49_225820",0.0374044933035214,0.171,0.143,0.00604691075693367,0.123523269487263
"GRA3","TGME49_270640",0.0628885543187667,0.377,0.342,0.00606209303714357,0.123524594031172
"GRA3","TGME49_306440",-0.0316594583764733,0.054,0.075,0.00614397999739622,0.124881742683394
"GRA3","TGME49_291310",0.0641952040340221,0.535,0.495,0.00624059489383567,0.126530771408266
"GRA3","TGME49_311430",-0.0713545961660409,0.608,0.647,0.00628901039429058,0.126929026098651
"GRA3","TGME49_219820",0.111853873842933,0.594,0.552,0.00629645063256645,0.126929026098651
"GRA3","TGME49_278510",0.107714002298725,0.384,0.351,0.0063197365605128,0.126929026098651
"GRA3","TGME49_288380",-0.0352842152115436,1,1,0.00632237346985082,0.126929026098651
"GRA3","TGME49_280550",0.0630201721088669,0.544,0.51,0.00636294044425086,0.127430358749936
"GRA3","TGME49_259260",-0.073201452284066,0.484,0.524,0.00642534857788767,0.128365582469242
"GRA3","TGME49_218260",0.0449357791620919,1,0.999,0.00657715224090973,0.131043141783977
"GRA3","TGME49_255340",-0.0518968482675661,0.179,0.211,0.00659144918286802,0.131043141783977
"GRA3","TGME49_249900",0.067011606205579,0.981,0.985,0.00661040516026095,0.131101020787603
"GRA3","TGME49_235420",-0.0597827836977395,0.322,0.359,0.00670078559073211,0.132571716856833
"GRA3","TGME49_278670",0.0536484816703883,0.338,0.303,0.00675760133640597,0.133318142700034
"GRA3","TGME49_294930",-0.0656376947010667,0.23,0.261,0.00677114541922828,0.133318142700034
"GRA3","TGME49_288510",-0.0343342771576198,0.056,0.077,0.00680449715513646,0.133631426301672
"GRA3","TGME49_291840",0.0134585107579378,0.024,0.014,0.0068270906154846,0.133631426301672
"GRA3","TGME49_266690",-0.0712549781398844,0.258,0.29,0.00683611996011491,0.133631426301672
"GRA3","TGME49_224960",0.0403902384914505,0.329,0.291,0.00700706518010421,0.136407311381317
"GRA3","TGME49_215300",-0.0514556741667003,0.293,0.33,0.00701151276222653,0.136407311381317
"GRA3","TGME49_271880",-0.0678425614217588,0.188,0.217,0.00704550342286834,0.136743012988734
"GRA3","TGME49_239490",-0.0707381463165517,0.5,0.533,0.0070924896447467,0.137328750917596
"GRA3","TGME49_226910",-0.0377791444757243,0.085,0.109,0.00714529176303536,0.138024063819768
"GRA3","TGME49_263690",0.0276540751022787,0.091,0.07,0.00731099100613785,0.140891762998001
"GRA3","TGME49_263720",-0.0396574926325536,0.056,0.077,0.00735665624422117,0.141165744613791
"GRA3","TGME49_285850",-0.0572110125290625,0.275,0.311,0.00737995887231731,0.141165744613791
"GRA3","TGME49_249740",-0.093404450237683,0.701,0.728,0.00738759847262398,0.141165744613791
"GRA3","TGME49_225110",-0.048188286734419,0.159,0.189,0.00739431387770195,0.141165744613791
"GRA3","TGME49_270720",-0.0518308629949848,0.111,0.137,0.00748362127296641,0.142245618562439
"GRA3","TGME49_214190",0.0539267401006857,0.129,0.106,0.00750429822113475,0.142245618562439
"GRA3","TGME49_217890",0.0605265339487757,0.978,0.984,0.00755147565834353,0.142245618562439
"GRA3","TGME49_216370",-0.0456219791392961,0.113,0.14,0.00755252680686786,0.142245618562439
"GRA3","TGME49_203540",-0.0336090336620669,0.073,0.095,0.00755295065211264,0.142245618562439
"GRA3","TGME49_254635",0.0247086866741605,0.079,0.06,0.00756748104437928,0.142245618562439
"GRA3","TGME49_316900",-0.0731811269056783,0.287,0.317,0.00757273822967333,0.142245618562439
"GRA3","TGME49_219810",0.04313872754515,0.422,0.379,0.00759164190548933,0.142273637637049
"GRA3","TGME49_218610",-0.0397728185422454,0.105,0.131,0.00761348611696963,0.142356510438807
"GRA3","TGME49_321170",0.0374178231221604,0.196,0.166,0.00763847570573158,0.14249768262907
"GRA3","TGME49_254870",0.0882013626272873,0.297,0.265,0.00765980395830568,0.142570064107781
"GRA3","TGME49_280518",-0.0648553789557372,0.317,0.352,0.00771361102605008,0.143152526559727
"GRA3","TGME49_230180",-0.083596488151066,0.412,0.451,0.00772613685140613,0.143152526559727
"GRA3","TGME49_263320",0.0577079533562022,0.8,0.771,0.00778007581746174,0.143291971097861
"GRA3","TGME49_225730",0.0570614308384347,0.96,0.946,0.00778408919829248,0.143291971097861
"GRA3","TGME49_226705",0.0577020336853512,0.457,0.424,0.0077971734970361,0.143291971097861
"GRA3","TGME49_290640",-0.0845567821417835,0.388,0.419,0.00780380946500405,0.143291971097861
"GRA3","TGME49_261950",0.0925636806432433,0.837,0.849,0.0078569340012325,0.143485117347725
"GRA3","TGME49_202940",0.0622091287468277,0.348,0.317,0.00786198328979787,0.143485117347725
"GRA3","TGME49_306560",0.0351920868117211,0.169,0.141,0.00786700924877995,0.143485117347725
"GRA3","TGME49_305510",0.0825188060601283,0.343,0.309,0.00790169304778018,0.143796734729202
"GRA3","TGME49_287515",-0.0396502752780209,0.131,0.159,0.00795122349293689,0.144202259923805
"GRA3","TGME49_286460",-0.0258861151494684,0.037,0.054,0.00795927294402593,0.144202259923805
"GRA3","TGME49_202610",-0.077565943924394,0.329,0.359,0.00813652631785278,0.147087514476051
"GRA3","TGME49_207370",-0.0672314209023884,0.474,0.509,0.00818345055456304,0.147235927126555
"GRA3","TGME49_285950",-0.0374049349207932,0.096,0.122,0.00819840310701174,0.147235927126555
"GRA3","TGME49_214380",0.0623193495770771,0.363,0.331,0.00819879413077746,0.147235927126555
"GRA3","TGME49_204070",-0.0442420106980037,0.228,0.263,0.00833476248691091,0.14934943921173
"GRA3","TGME49_288750",0.043371371301119,0.869,0.866,0.0083653217988382,0.149569024985354
"GRA3","TGME49_275740",-0.0343828656898504,0.064,0.085,0.00840929569378069,0.150026976231183
"GRA3","TGME49_273445",-0.0299574817904159,0.058,0.079,0.0084564686077,0.150539880160167
"GRA3","TGME49_254520",0.0936591377860723,0.646,0.626,0.00856102276235713,0.151921178745605
"GRA3","TGME49_202770",-0.0691215896580406,0.518,0.548,0.00857124750969576,0.151921178745605
"GRA3","TGME49_232240",0.0104565722352709,0.016,0.009,0.00861107461018888,0.152296732986696
"GRA3","TGME49_249840",0.0279071191975352,0.091,0.071,0.00866577979694777,0.152905089933682
"GRA3","TGME49_220880",0.0361235922046347,0.219,0.188,0.00868289826572371,0.152905089933682
"GRA3","TGME49_226970",-0.0399536913587077,1,1,0.00880849317998567,0.154397659946885
"GRA3","TGME49_212860",-0.0693037470119816,0.345,0.376,0.00882144280467295,0.154397659946885
"GRA3","TGME49_210778",-0.0283183140125812,0.046,0.064,0.00882434306635606,0.154397659946885
"GRA3","TGME49_239250",-0.0671314966315688,0.436,0.47,0.00895605257924134,0.156367319711498
"GRA3","TGME49_225550",0.0443484651432314,0.376,0.338,0.00901311021533664,0.157027982024554
"GRA3","TGME49_277500",-0.0400124649287185,0.286,0.325,0.0090506726926665,0.157346907599528
"GRA3","TGME49_288830",-0.0686050233686618,0.315,0.345,0.00915124047377327,0.158406985233329
"GRA3","TGME49_256970",0.0558192707205285,0.389,0.353,0.00915251923725157,0.158406985233329
"GRA3","TGME49_246930",0.100497969727478,0.275,0.243,0.00916980834847201,0.158406985233329
"GRA3","TGME49_211720",-0.076912453129327,0.684,0.718,0.00921795806332392,0.158902817163333
"GRA3","TGME49_270830",-0.0415462607334646,0.106,0.131,0.00935320819369544,0.16089487189618
"GRA3","TGME49_239270",-0.0808443376882587,0.373,0.408,0.00938280332023087,0.161064886406736
"GRA3","TGME49_290200",0.106308348083966,0.696,0.675,0.00951200316397221,0.162290013509809
"GRA3","TGME49_219170",0.125767161388927,0.285,0.255,0.00951492675102401,0.162290013509809
"GRA3","TGME49_202170",-0.0240015387187387,0.031,0.047,0.00952898727861318,0.162290013509809
"GRA3","TGME49_223930",0.0592343827549178,0.53,0.495,0.00953992041271086,0.162290013509809
"GRA3","TGME49_314695",-0.0711002337209405,0.249,0.28,0.0095534813974077,0.162290013509809
"GRA3","TGME49_220150",0.0328907234684259,0.131,0.107,0.00957913694333959,0.162388232290514
"GRA3","TGME49_244250",0.119632628186829,0.337,0.306,0.00966574348290613,0.162923607965564
"GRA3","TGME49_206460",-0.0647926320011495,0.353,0.386,0.00969008094380322,0.162923607965564
"GRA3","TGME49_267720",-0.067293229583173,0.39,0.422,0.00970981990534762,0.162923607965564
"GRA3","TGME49_241305",-0.0225331603584185,0.033,0.049,0.00971014510292663,0.162923607965564
